row,time,opcode,name,bytes,sha256,flushed,hex
1,4.598,0x0141,CMSG_ATTACKSWING,14,1fbe1393315b79fa42b8d53aaaa325eb280323bb92d3e48090c83e4a1c02c6b3,true,D796ABDB94C398A20406000030F1
2,4.617,0x00B6,MSG_MOVE_START_BACKWARD,34,ffeff70a192cec8652c69ba1f1bcbe45d64ce64c25ccc67abaab9b8746d56224,true,68F5D24422A90200000009120000BCD70BC6D47F04C3B20FA742EA43314000000000
3,5.118,0x00EE,MSG_MOVE_HEARTBEAT,34,94fd7e38160a17326ca747be5d382fc1e0b18bbae043d7251f2daeea0daa91d5,true,3DFE84C178AC02000000FD13000059CF0BC6625105C3F054A742EA43314000000000
4,5.122,0x00B7,MSG_MOVE_STOP,34,dd11b81644caefdbac12bc12490c3235f1f92c0d4ec0af70e5de13ec37d5ce0a,true,1FF853A49626000000000214000059CF0BC6625105C3F054A742EA43314000000000
5,5.127,0x00B5,MSG_MOVE_START_FORWARD,34,683efedec486d7d723e31c33bd59e7500e7a8143020d6a86c7ebdd85e1adf83e,true,F802113CD24B010000000714000076CF0BC68C4E05C31054A742EA43314000000000
6,5.629,0x00EE,MSG_MOVE_HEARTBEAT,34,76a908491bf3992bbf7a204fec59cab8550155e8bbc14deb553a5d77c5ea37b2,true,AE33AA4F18E601000000FD1500008FDC0BC67A0704C3DAD4A642EA43314000000000
7,5.632,0x00B7,MSG_MOVE_STOP,34,c97431e075f252d4b852516985cbfb082bd3f74fedcd899c7935006467cb4059,true,5CF610D8BC6F00000000001600008FDC0BC67A0704C3DAD4A642EA43314000000000
