panel,element,field,expected,actual,verdict
"quest-log","QuestLogFrame/Texture","anchor","TOPLEFT|||4|-4","TOPLEFT|QuestLogFrame|TOPLEFT|4|-4","DELTA"
"quest-log","QuestLogFrame/Texture","texture-path","Interface\QuestFrame\UI-QuestLog-BookIcon.blp||","Interface\QuestFrame\UI-QuestLog-BookIcon.blp||","PASS"
"quest-log","QuestLogFrame/Texture","font","|","|","PASS"
"quest-log","QuestLogFrame/Texture","color","","#FFFFFFFF","DELTA"
"quest-log","QuestLogFrame/Texture","layer","|BACKGROUND","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"quest-log","QuestLogFrame/Texture#2","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"quest-log","QuestLogFrame/Texture#2","presence","PRESENT","PRESENT","PASS"
"quest-log","QuestLogFrame/Texture#2","geometry","0|0|256|256","0|0|256|256","PASS"
"quest-log","QuestLogFrame/Texture#2","anchor","TOPLEFT||||","TOPLEFT|QuestLogFrame|TOPLEFT|0|-0","DELTA"
"quest-log","QuestLogFrame/Texture#2","texture-path","Interface\QuestFrame\UI-QuestLog-TopLeft.blp||","Interface\QuestFrame\UI-QuestLog-TopLeft.blp||","PASS"
"quest-log","QuestLogFrame/Texture#2","font","|","|","PASS"
"quest-log","QuestLogFrame/Texture#2","color","","#FFFFFFFF","DELTA"
"quest-log","QuestLogFrame/Texture#2","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"quest-log","QuestLogFrame/Texture#3","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"quest-log","QuestLogFrame/Texture#3","presence","PRESENT","PRESENT","PASS"
"quest-log","QuestLogFrame/Texture#3","geometry","256|0|128|256","256|0|128|256","PASS"
"quest-log","QuestLogFrame/Texture#3","anchor","TOPRIGHT||||","TOPLEFT|QuestLogFrame|TOPLEFT|256|-0","DELTA"
"quest-log","QuestLogFrame/Texture#3","texture-path","Interface\QuestFrame\UI-QuestLog-TopRight.blp||","Interface\QuestFrame\UI-QuestLog-TopRight.blp||","PASS"
"quest-log","QuestLogFrame/Texture#3","font","|","|","PASS"
"quest-log","QuestLogFrame/Texture#3","color","","#FFFFFFFF","DELTA"
"quest-log","QuestLogFrame/Texture#3","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"quest-log","QuestLogFrame/Texture#4","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"quest-log","QuestLogFrame/Texture#4","presence","PRESENT","PRESENT","PASS"
"quest-log","QuestLogFrame/Texture#4","geometry","0|256|256|256","0|256|256|256","PASS"
"quest-log","QuestLogFrame/Texture#4","anchor","BOTTOMLEFT||||","TOPLEFT|QuestLogFrame|TOPLEFT|0|-256","DELTA"
"quest-log","QuestLogFrame/Texture#4","texture-path","Interface\QuestFrame\UI-QuestLog-BotLeft.blp||","Interface\QuestFrame\UI-QuestLog-BotLeft.blp||","PASS"
"quest-log","QuestLogFrame/Texture#4","font","|","|","PASS"
"quest-log","QuestLogFrame/Texture#4","color","","#FFFFFFFF","DELTA"
"quest-log","QuestLogFrame/Texture#4","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"quest-log","QuestLogFrame/Texture#5","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"quest-log","QuestLogFrame/Texture#5","presence","PRESENT","PRESENT","PASS"
"quest-log","QuestLogFrame/Texture#5","geometry","256|256|128|256","256|256|128|256","PASS"
"quest-log","QuestLogFrame/Texture#5","anchor","BOTTOMRIGHT||||","TOPLEFT|QuestLogFrame|TOPLEFT|256|-256","DELTA"
"quest-log","QuestLogFrame/Texture#5","texture-path","Interface\QuestFrame\UI-QuestLog-BotRight.blp||","Interface\QuestFrame\UI-QuestLog-BotRight.blp||","PASS"
"quest-log","QuestLogFrame/Texture#5","font","|","|","PASS"
"quest-log","QuestLogFrame/Texture#5","color","","#FFFFFFFF","DELTA"
"quest-log","QuestLogFrame/Texture#5","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"quest-log","QuestLogFrameAbandonButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameAbandonButton","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogFrameAbandonButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameAbandonButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogFrameAbandonButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameAbandonButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogFrameAbandonButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameAbandonButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogFrameAbandonButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameAbandonButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogFrameCloseButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameCloseButton","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogFrameCloseButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameCloseButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogFrameCloseButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameCloseButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogFrameCloseButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogFrameCloseButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogQuestCount","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogQuestCount","presence","PRESENT","ABSENT","DELTA"
