row,time,opcode,name,bytes,sha256,flushed,hex
1,4.594,0x0141,CMSG_ATTACKSWING,14,7508b8b3b059ad3c2879012222a264614df8aa24c0d52a0ca2659b620365d9b6,true,45DF366E25D594A20406000030F1
2,4.811,0x0142,CMSG_ATTACKSTOP,6,cf7b5b5eb6218b2775ab3df62e8d239bd58322aec85040a79f37b8630d272963,true,8508FF3DC307
3,4.914,0x0141,CMSG_ATTACKSWING,14,c426962943cea504064b3b0b1c8df31cf68467ddc04caa3cc5a075cd43bf92c2,true,FEA1B386746594A20406000030F1
4,6.377,0x0060,CMSG_CREATURE_QUERY,18,519534cb0e42de19a5187b98d3615d8fd11ba9036d164d2d8912b668379f11e6,true,DF85B62D8C256A0600004C38016A060030F1
