"path","sha256","reason"
"live-runs\N2-0-3-6-trainer-20260801-201500\SHA256SUMS-corrected-20260802.txt","57d05ded29fab9a5b14cc3965d5263c16965e7c5ef77f003b3136846d42e11f2","legacy manifest contained one malformed 63-hex digest; additive correction"
