panel,element,field,expected,actual,verdict
"spellbook","SpellBookFrame/Texture#2","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"spellbook","SpellBookFrame/Texture#3","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"spellbook","SpellBookFrame/Texture#3","presence","PRESENT","PRESENT","PASS"
"spellbook","SpellBookFrame/Texture#3","geometry","256|0|128|256","256|0|128|256","PASS"
"spellbook","SpellBookFrame/Texture#3","anchor","TOPRIGHT||||","TOPLEFT|SpellBookFrame|TOPLEFT|256|-0","DELTA"
"spellbook","SpellBookFrame/Texture#3","texture-path","Interface\Spellbook\UI-SpellbookPanel-TopRight.blp||","Interface\Spellbook\UI-SpellbookPanel-TopRight.blp||","PASS"
"spellbook","SpellBookFrame/Texture#3","font","|","|","PASS"
"spellbook","SpellBookFrame/Texture#3","color","","#FFFFFFFF","DELTA"
"spellbook","SpellBookFrame/Texture#3","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"spellbook","SpellBookFrame/Texture#4","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"spellbook","SpellBookFrame/Texture#4","presence","PRESENT","PRESENT","PASS"
"spellbook","SpellBookFrame/Texture#4","geometry","0|256|256|256","0|256|256|256","PASS"
"spellbook","SpellBookFrame/Texture#4","anchor","BOTTOMLEFT||||","TOPLEFT|SpellBookFrame|TOPLEFT|0|-256","DELTA"
"spellbook","SpellBookFrame/Texture#4","texture-path","Interface\Spellbook\UI-SpellbookPanel-BotLeft.blp||","Interface\Spellbook\UI-SpellbookPanel-BotLeft.blp||","PASS"
"spellbook","SpellBookFrame/Texture#4","font","|","|","PASS"
"spellbook","SpellBookFrame/Texture#4","color","","#FFFFFFFF","DELTA"
"spellbook","SpellBookFrame/Texture#4","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"spellbook","SpellBookFrame/Texture#5","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"spellbook","SpellBookFrame/Texture#5","presence","PRESENT","PRESENT","PASS"
"spellbook","SpellBookFrame/Texture#5","geometry","256|256|128|256","256|256|128|256","PASS"
