panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"trainer","ClassTrainerFrame","Frame","","0","0","384","512","ANCHOR:ABSOLUTE","","","0","8","","","","","","IMGUI_HOST","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","","","DRAWN-INSTRUMENTED"
"trainer","ClassTrainerFrame/Texture","Texture","ClassTrainerFrame","0","0","256","256","TOPLEFT","ClassTrainerFrame","TOPLEFT","0","-0","Interface\ClassTrainerFrame\UI-ClassTrainer-TopLeft.blp","","","","#FFFFFFFF","IMGUI_IMAGE","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","interface.MPQ:Interface\ClassTrainerFrame\UI-ClassTrainer-TopLeft.blp","","DRAWN-INSTRUMENTED"
"trainer","ClassTrainerFrame/Texture#2","Texture","ClassTrainerFrame","256","0","128","256","TOPLEFT","ClassTrainerFrame","TOPLEFT","256","-0","Interface\ClassTrainerFrame\UI-ClassTrainer-TopRight.blp","","","","#FFFFFFFF","IMGUI_IMAGE","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","interface.MPQ:Interface\ClassTrainerFrame\UI-ClassTrainer-TopRight.blp","","DRAWN-INSTRUMENTED"
"trainer","ClassTrainerFrameBottomLeft","Texture","ClassTrainerFrame","0","256","256","256","TOPLEFT","ClassTrainerFrame","TOPLEFT","0","-256","Interface\ClassTrainerFrame\UI-ClassTrainer-BotLeft.blp","","","","#FFFFFFFF","IMGUI_IMAGE","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","interface.MPQ:Interface\ClassTrainerFrame\UI-ClassTrainer-BotLeft.blp","","DRAWN-INSTRUMENTED"
"trainer","ClassTrainerFrameBottomRight","Texture","ClassTrainerFrame","256","256","128","256","TOPLEFT","ClassTrainerFrame","TOPLEFT","256","-256","Interface\ClassTrainerFrame\UI-ClassTrainer-BotRight.blp","","","","#FFFFFFFF","IMGUI_IMAGE","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","interface.MPQ:Interface\ClassTrainerFrame\UI-ClassTrainer-BotRight.blp","","DRAWN-INSTRUMENTED"
