panel,element,field,expected,actual,verdict
"trainer","ClassTrainerSkill6/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill6/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill6/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill6/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill6Highlight","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill6Highlight","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill6SubText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill6SubText","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill7","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill7","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill7/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill7/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill7/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill7/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill7Highlight","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill7Highlight","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill7SubText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill7SubText","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill8","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill8","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill8/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill8/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill8/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill8/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill8Highlight","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill8Highlight","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill8SubText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerSkill8SubText","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerSkill9","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
