panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"taxi","TaxiFrame","Frame","","0","0","384","512","ANCHOR:ABSOLUTE","","","0","8","","","","","","IMGUI_HOST","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","","","DRAWN-INSTRUMENTED"
"taxi","TaxiFrame/Texture","Texture","TaxiFrame","0","0","256","256","TOPLEFT","TaxiFrame","TOPLEFT","0","-0","Interface\TaxiFrame\UI-TaxiFrame-TopLeft.blp","","","","#FFFFFFFF","IMGUI_IMAGE","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","interface.MPQ:Interface\TaxiFrame\UI-TaxiFrame-TopLeft.blp","","DRAWN-INSTRUMENTED"
"taxi","TaxiFrame/Texture#2","Texture","TaxiFrame","256","0","128","256","TOPLEFT","TaxiFrame","TOPLEFT","256","-0","Interface\TaxiFrame\UI-TaxiFrame-TopRight.blp","","","","#FFFFFFFF","IMGUI_IMAGE","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","interface.MPQ:Interface\TaxiFrame\UI-TaxiFrame-TopRight.blp","","DRAWN-INSTRUMENTED"
"taxi","TaxiFrame/Texture#3","Texture","TaxiFrame","0","256","256","256","TOPLEFT","TaxiFrame","TOPLEFT","0","-256","Interface\TaxiFrame\UI-TaxiFrame-BotLeft.blp","","","","#FFFFFFFF","IMGUI_IMAGE","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","interface.MPQ:Interface\TaxiFrame\UI-TaxiFrame-BotLeft.blp","","DRAWN-INSTRUMENTED"
"taxi","TaxiFrame/Texture#4","Texture","TaxiFrame","256","256","128","256","TOPLEFT","TaxiFrame","TOPLEFT","256","-256","Interface\TaxiFrame\UI-TaxiFrame-BotRight.blp","","","","#FFFFFFFF","IMGUI_IMAGE","IMGUI_WINDOW","","","","","","","MSUI:derived-from-draw-variables","interface.MPQ:Interface\TaxiFrame\UI-TaxiFrame-BotRight.blp","","DRAWN-INSTRUMENTED"
