panel,element,type,parent,x,y,width,height,point,relativeTo,relativePoint,offsetX,offsetY,texture,font,fontPath,fontSize,color,layer,strata,bgFile,edgeFile,tileSize,edgeSize,insets,texCoords,source,assetSource,fontSource,coverage
"character-frame","CharacterAttackFrame","Frame","CharacterAttributesFrame","","","104","13","TOPLEFT","CharacterAttributesFrame","TOPLEFT","122","-2","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterAttackFrameLabel","FontString","CharacterAttackFrame","","","","","LEFT","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterAttackFrameStat","Frame","CharacterAttackFrame","","","30","13","RIGHT","","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterAttackFrameStatText","FontString","CharacterAttackFrameStat","","","","","RIGHT","","","","","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterAttackPowerFrame","Frame","CharacterAttributesFrame","","","104","13","TOPLEFT","CharacterAttackFrame","BOTTOMLEFT","5","1","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterAttackPowerFrameLabel","FontString","CharacterAttackPowerFrame","","","","","LEFT","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterAttackPowerFrameStat","Frame","CharacterAttackPowerFrame","","","30","13","RIGHT","","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterAttackPowerFrameStatText","FontString","CharacterAttackPowerFrameStat","","","","","RIGHT","","","","","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterDamageFrame","Frame","CharacterAttributesFrame","","","104","13","TOPLEFT","CharacterAttackPowerFrame","BOTTOMLEFT","0","1","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterDamageFrameLabel","FontString","CharacterDamageFrame","","","","","LEFT","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterDamageFrameStat","Frame","CharacterDamageFrame","","","30","13","RIGHT","","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterDamageFrameStatText","FontString","CharacterDamageFrameStat","","","","","RIGHT","","","","","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterRangedAttackFrame","Frame","CharacterAttributesFrame","","","104","13","TOPLEFT","CharacterDamageFrame","BOTTOMLEFT","-5","-6","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterRangedAttackFrameLabel","FontString","CharacterRangedAttackFrame","","","","","LEFT","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterRangedAttackFrameStat","Frame","CharacterRangedAttackFrame","","","30","13","RIGHT","","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterRangedAttackFrameStatText","FontString","CharacterRangedAttackFrameStat","","","","","RIGHT","","","","","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterRangedAttackPowerFrame","Frame","CharacterAttributesFrame","","","104","13","TOPLEFT","CharacterRangedAttackFrame","BOTTOMLEFT","5","1","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterRangedAttackPowerFrameLabel","FontString","CharacterRangedAttackPowerFrame","","","","","LEFT","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterRangedAttackPowerFrameStat","Frame","CharacterRangedAttackPowerFrame","","","30","13","RIGHT","","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterRangedAttackPowerFrameStatText","FontString","CharacterRangedAttackPowerFrameStat","","","","","RIGHT","","","","","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterRangedDamageFrame","Frame","CharacterAttributesFrame","","","104","13","TOPLEFT","CharacterRangedAttackPowerFrame","BOTTOMLEFT","0","1","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterRangedDamageFrameLabel","FontString","CharacterRangedDamageFrame","","","","","LEFT","","","","","","GameFontNormalSmall","Fonts\FRIZQT__.TTF","10","#FFD100FF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterRangedDamageFrameStat","Frame","CharacterRangedDamageFrame","","","30","13","RIGHT","","","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","CharacterRangedDamageFrameStatText","FontString","CharacterRangedDamageFrameStat","","","","","RIGHT","","","","","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","CharacterResistanceFrame","Frame","PaperDollFrame","","","32","160","TOPRIGHT","PaperDollFrame","TOPLEFT","297","-77","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","MagicResFrame1","Frame","CharacterResistanceFrame","","","32","29","TOP","CharacterResistanceFrame","TOP","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","MagicResFrame1/Texture","Texture","MagicResFrame1","","","","","","","","","","Interface\PaperDollInfoFrame\UI-Character-ResistanceIcons.blp","","","","","BACKGROUND","","","","","","","0|0.2265625|1.0|0.33984375","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","patch.MPQ:Interface\PaperDollInfoFrame\UI-Character-ResistanceIcons.blp","",""
"character-frame","MagicResText1","FontString","MagicResFrame1","","","","","BOTTOM","","","0","3","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
"character-frame","MagicResFrame2","Frame","CharacterResistanceFrame","","","32","29","TOP","MagicResFrame1","BOTTOM","","","","","","","","","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","",""
"character-frame","MagicResFrame2/Texture","Texture","MagicResFrame2","","","","","","","","","","Interface\PaperDollInfoFrame\UI-Character-ResistanceIcons.blp","","","","","BACKGROUND","","","","","","","0|0|1.0|0.11328125","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","patch.MPQ:Interface\PaperDollInfoFrame\UI-Character-ResistanceIcons.blp","",""
"character-frame","MagicResText2","FontString","MagicResFrame2","","","","","BOTTOM","","","0","3","","GameFontHighlightSmall","Fonts\FRIZQT__.TTF","10","#FFFFFFFF","BACKGROUND","","","","","","","","patch.MPQ:Interface\FrameXML\PaperDollFrame.xml","","fonts.MPQ:Fonts\FRIZQT__.TTF",""
