row,time,opcode,name,bytes,sha256,flushed,hex
1,7.898,0x012E,CMSG_CAST_SPELL,19,4126c05ffd55d6e393b4a090be7f3393235b6ab622fc1f73c354cb3c9d3614f7,true,E8B8AD333D2DB80500000200CFA6A2040630F1
2,10.333,0x01DC,CMSG_PING,14,75e8d785747fa0079d97c71919ab51f35da91d3d916c1861b9964614957a8b8d,true,2B549A223F7C0100000004000000
3,10.364,0x0060,CMSG_CREATURE_QUERY,18,122d5529cc2456d99efa3c573b647ee4c05a981a141e61d69d9ce7f5e42c6b21,true,A422986B2684D10200004B3801D1020030F1
4,11.914,0x012F,CMSG_CANCEL_CAST,10,aa878693104683f977b0ec91d1b7761008d00b13c70753a3ec228f0eee210669,true,FA335FFAF6F0B8050000
5,11.924,0x00B5,MSG_MOVE_START_FORWARD,34,0df891a0b01c45e34b45e3ede1e078aae78bdf92cf044373c49bc98fa61a99da,true,E6E1A6652AC001000000942E0000BED70BC69B7704C3880EA742645D883F00000000
6,12.426,0x00EE,MSG_MOVE_HEARTBEAT,34,9ba5857e0a25c2bcf5f571c327f17d52f5de9475e9c1436a13d856b59d008c08,true,B4EEB29A8C96010000008A300000C3D00BC6BE5101C3F8D3A642645D883F00000000
7,12.927,0x00EE,MSG_MOVE_HEARTBEAT,34,8a0e51279b926aafa98d2cd7e3e1ecfb6a2ced73d39f726736ff26cc755c34e3,true,08E2A3B52AEB010000007F320000FEC90BC61682FCC258CCA642645D883F00000000
8,12.931,0x00B7,MSG_MOVE_STOP,34,285012b394d0347bbd20b7464141bf023d58a20601097d26b985b3f8c940956d,true,C66D2A1A183D0000000083320000FEC90BC61682FCC258CCA642645D883F00000000
