row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,facingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
0,0.000000,0.000000,TraceStart,operator,false,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,4.420138,,,,0->0:Exact,server-authoritative swing timing; client range/arc gates absent
1,0.000000,0.000000,AttackPrecondition,live-send-path,false,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.436938,,,,0->0:Exact,player=0x0000000000000001;position=-9030.262|-109.31816|87.72944;gmMode=false;gmSource=server-response;present=true;visible=true;alive=True;health=100;maxHealth=100;unitFlags=0x00000000;dynamicFlags=0x00000000;faction=32;entry=299;distance=64.602554;targetPosition=-8983.275|-153.11307|80.81708
2,0.000000,0.000000,AttackSwingSend,network-session-send,false,0xF13000012B013849,CMSG_ATTACKSWING,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.436938,,,,0->0:Exact,CMSG_ATTACKSWING
3,0.000000,0.000000,IntentOn,user-start,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.436938,,,,0->0:Exact,local attack latch edge
4,0.016657,0.016657,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.4535947,,,,0->0:Exact,none; server owns swing cadence
5,0.034047,0.017391,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.4709854,,,,0->0:Exact,none; server owns swing cadence
6,0.050135,0.016087,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.487073,,,,0->0:Exact,none; server owns swing cadence
7,0.066691,0.016557,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.5036297,,,,0->0:Exact,none; server owns swing cadence
8,0.083597,0.016906,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.5205355,,,,0->0:Exact,none; server owns swing cadence
9,0.099983,0.016386,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.5369215,,,,0->0:Exact,none; server owns swing cadence
10,0.116769,0.016786,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.553707,,,,0->0:Exact,none; server owns swing cadence
11,0.133422,0.016653,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.5703597,,,,0->0:Exact,none; server owns swing cadence
12,0.150053,0.016631,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.5869904,,,,0->0:Exact,none; server owns swing cadence
13,0.166812,0.016759,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.6037498,,,,0->0:Exact,none; server owns swing cadence
14,0.183417,0.016605,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.620355,,,,0->0:Exact,none; server owns swing cadence
15,0.200073,0.016656,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.6370106,,,,0->0:Exact,none; server owns swing cadence
16,0.216761,0.016689,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.6536994,,,,0->0:Exact,none; server owns swing cadence
17,0.233419,0.016658,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,64.23168,-3.4962573,-3.4962573,0,Stand,4.670357,,,,0->0:Exact,none; server owns swing cadence
