frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
0,0.000000,0.017909,-8949.95,-132.493,83.512344,0,0,0,0,2.7459998,2.7459998,none,false,0,43.5295,0,Stand,0.14356601,,,,1,0->0:Exact,NONE
1,0.017909,0.008526,-8949.95,-132.493,83.51094,0,0,0,0,2.7459998,2.7459998,none,false,0,52.0556,0,Stand,0.15209211,,,,1,0->0:Exact,NONE
2,0.026435,0.015778,-8949.95,-132.493,83.50614,0,0,0,0,2.7459998,2.7459998,none,false,0,67.8338,0,Stand,0.16787031,,,,1,0->0:Exact,NONE
3,0.042213,0.015530,-8949.95,-132.493,83.50149,0,0,0,0,2.7459998,2.7459998,none,false,0,83.3636,0,Stand,0.18340011,,,,1,0->0:Exact,NONE
4,0.057743,0.017034,-8949.95,-132.493,83.49589,0,0,0,0,2.7459998,2.7459998,none,false,0,100.397705,0,Stand,0.20043421,,,,1,0->0:Exact,NONE
5,0.074777,0.016711,-8949.95,-132.493,83.4905,0,0,0,0,2.7459998,2.7459998,none,false,0,117.1089,0,Stand,0.21714541,,,,1,0->0:Exact,NONE
6,0.091488,0.017473,-8949.95,-132.493,83.48461,0,0,0,0,2.7459998,2.7459998,none,false,0,134.582,0,Stand,0.23461851,,,,1,0->0:Exact,NONE
7,0.108961,0.015911,-8949.95,-132.493,83.47973,0,0,0,0,2.7459998,2.7459998,none,false,0,150.4931,0,Stand,0.25052962,,,,1,0->0:Exact,NONE
8,0.124872,0.017442,-8949.95,-132.493,83.47386,0,0,0,0,2.7459998,2.7459998,none,false,0,167.93541,0,Stand,0.26797193,,,,1,0->0:Exact,NONE
9,0.142315,0.017400,-8949.95,-132.493,83.46802,0,0,0,0,2.7459998,2.7459998,none,false,0,185.3352,40,Fall,0.0173998,Stand,0.28537172,0.037245393,1,40->40:Exact,NONE
10,0.159714,0.050000,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.05,Fall,0.0673998,0.25925922,1,39->39:Exact,MSG_MOVE_FALL_LAND
11,0.209714,0.003086,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.0530864,Fall,0.0704862,0.28709984,1,39->39:Exact,NONE
12,0.212801,0.004673,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.0577594,Fall,0.0751592,0.33063072,1,39->39:Exact,NONE
13,0.217474,0.017658,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.0754173,Fall,0.0928171,0.5041729,1,39->39:Exact,NONE
14,0.235132,0.016791,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.0922086,Fall,0.1096084,0.6690661,1,39->39:Exact,NONE
15,0.251923,0.015347,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.1075553,Fall,0.124955095,0.8051063,1,39->39:Exact,NONE
16,0.267270,0.016478,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.1240338,Fall,0.1414336,0.9204756,1,39->39:Exact,NONE
17,0.283748,0.022304,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.1463379,Fall,0.1637377,0.99824095,1,39->39:Exact,NONE
18,0.306052,0.013073,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.1594106,,,,1,39->39:Exact,NONE
19,0.319125,0.014174,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,39,JumpEnd,0.1735849,,,,1,39->39:Exact,NONE
20,0.333299,0.016832,-11156.494,1722.9381,41.025948,0,0,0,0,2.7459998,2.7459998,none,false,0,16.8323,39,JumpEnd,0.1904172,,,,1,39->39:Exact,NONE
21,0.350132,0.016340,-11156.494,1722.9381,41.020798,0,0,0,0,2.7459998,2.7459998,none,false,0,33.171898,39,JumpEnd,0.2067568,,,,1,39->39:Exact,NONE
22,0.366471,0.019444,-11156.494,1722.9381,41.013504,0,0,0,0,2.7459998,2.7459998,none,false,0,52.616196,39,JumpEnd,0.2262011,,,,1,39->39:Exact,NONE
23,0.385915,0.014866,-11156.494,1722.9381,41.00924,0,0,0,0,2.7459998,2.7459998,none,false,0,67.48229,39,JumpEnd,0.2410672,,,,1,39->39:Exact,NONE
24,0.400782,0.017088,-11156.494,1722.9381,41.003605,0,0,0,0,2.7459998,2.7459998,none,false,0,84.57009,39,JumpEnd,0.258155,,,,1,39->39:Exact,NONE
25,0.417869,0.017319,-11156.494,1722.9381,40.997818,0,0,0,0,2.7459998,2.7459998,none,false,0,101.888596,39,JumpEnd,0.27547348,,,,1,39->39:Exact,NONE
26,0.435188,0.015736,-11156.494,1722.9381,40.993042,0,0,0,0,2.7459998,2.7459998,none,false,0,117.6244,39,JumpEnd,0.29120928,,,,1,39->39:Exact,NONE
