row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,facingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
0,0.000000,0.000000,TraceStart,operator,false,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,0.1173746,,,,0->0:Exact,server-authoritative swing timing; client range/arc gates absent
1,0.000000,0.000000,AttackSwingSend,network-session-send,false,0xF130000337013846,CMSG_ATTACKSWING,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.1236043,,,,0->0:Exact,CMSG_ATTACKSWING
2,0.000000,0.000000,IntentOn,user-start,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.1236043,,,,0->0:Exact,local attack latch edge
3,0.000000,0.000000,GmChatWire,server-receive,true,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,0.1236043,,,,0->0:Exact,opcode=0x0096;bytes=32;hex=0A0000000000000000000000000E000000474D206D6F6465206973204F4E0000
4,0.000000,0.000000,GmChatWire,server-receive,true,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,0.1236043,,,,0->0:Exact,opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
5,0.007611,0.007611,Tick,live-sample,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.13121499,,,,0->0:Exact,none; server owns swing cadence
6,0.007611,0.000000,GmChatResponse,server-chat,true,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,0.13121499,,,,0->0:Exact,GM mode is ON
7,0.007611,0.000000,GmChatResponse,server-chat,true,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,0.13121499,,,,0->0:Exact,GM mode is ON
8,0.023839,0.016229,Tick,live-sample,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.14744349,,,,0->0:Exact,none; server owns swing cadence
9,0.040234,0.016394,Tick,live-sample,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.16383779,,,,0->0:Exact,none; server owns swing cadence
10,0.057454,0.017220,Tick,live-sample,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.1810581,,,,0->0:Exact,none; server owns swing cadence
11,0.074077,0.016624,Tick,live-sample,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.19768159,,,,0->0:Exact,none; server owns swing cadence
12,0.087310,0.013233,Tick,live-sample,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.2109142,,,,0->0:Exact,none; server owns swing cadence
13,0.104414,0.017105,Tick,live-sample,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.2280187,,,,0->0:Exact,none; server owns swing cadence
14,0.124120,0.019706,Tick,live-sample,true,0xF130000337013846,,server,,unchecked,unchecked,none,16.897755,-2.9868138,-2.9868138,0,Stand,0.2477243,,,,0->0:Exact,none; server owns swing cadence
