frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
0,0.000000,0.021306,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.1429252,,,,1,0->0:Exact,NONE
1,0.021306,0.011056,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.1539814,,,,1,0->0:Exact,NONE
2,0.032363,0.016024,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.1700056,,,,1,0->0:Exact,NONE
3,0.048387,0.018613,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.1886184,,,,1,0->0:Exact,NONE
4,0.067000,0.012389,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.2010076,,,,1,0->0:Exact,NONE
5,0.079389,0.020082,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.22108981,,,,1,0->0:Exact,NONE
6,0.099471,0.015637,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.23672701,,,,1,0->0:Exact,NONE
7,0.115108,0.015323,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.25205,,,,1,0->0:Exact,NONE
8,0.130431,0.016065,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.2681154,,,,1,0->0:Exact,NONE
9,0.146497,0.015483,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.2835983,,,,1,0->0:Exact,NONE
10,0.161980,0.018434,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.3020325,,,,1,0->0:Exact,NONE
11,0.180414,0.016883,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.3189159,,,,1,0->0:Exact,NONE
12,0.197297,0.016741,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.3356573,,,,1,0->0:Exact,NONE
13,0.214039,0.016435,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.3520926,,,,1,0->0:Exact,NONE
14,0.230474,0.016496,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.3685888,,,,1,0->0:Exact,NONE
15,0.246970,0.014994,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.3835827,,,,1,0->0:Exact,NONE
16,0.261964,0.020354,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.4039371,,,,1,0->0:Exact,NONE
17,0.282318,0.013298,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.4172352,,,,1,0->0:Exact,NONE
18,0.295616,0.016546,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.433781,,,,1,0->0:Exact,NONE
19,0.312162,0.016918,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.4506992,,,,1,0->0:Exact,NONE
20,0.329080,0.018252,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.46895152,,,,1,0->0:Exact,NONE
21,0.347333,0.016300,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.48525193,,,,1,0->0:Exact,NONE
22,0.363633,0.017017,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.50226873,,,,1,0->0:Exact,NONE
23,0.380650,0.016391,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.5186601,,,,1,0->0:Exact,NONE
24,0.397041,0.016622,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.53528255,,,,1,0->0:Exact,NONE
25,0.413664,0.016844,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.55212665,,,,1,0->0:Exact,NONE
26,0.430508,0.017031,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.569158,,,,1,0->0:Exact,NONE
27,0.447539,0.014978,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.58413583,,,,1,0->0:Exact,NONE
28,0.462517,0.018343,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.6024783,,,,1,0->0:Exact,NONE
29,0.480860,0.016355,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.6188336,,,,1,0->0:Exact,NONE
30,0.497215,0.015131,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.6339644,,,,1,0->0:Exact,NONE
31,0.512346,0.016839,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.6508038,,,,1,0->0:Exact,NONE
32,0.529185,0.016508,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.6673122,,,,1,0->0:Exact,NONE
33,0.545693,0.019931,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.6872429,,,,1,0->0:Exact,NONE
34,0.565624,0.015109,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.7023524,,,,1,0->0:Exact,NONE
35,0.580734,0.016654,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.7190064,,,,1,0->0:Exact,NONE
36,0.597388,0.016872,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.7358788,,,,1,0->0:Exact,NONE
37,0.614260,0.016466,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.75234514,,,,1,0->0:Exact,MSG_MOVE_FALL_LAND
38,0.630726,0.019189,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.77153456,,,,1,0->0:Exact,NONE
39,0.649916,0.014089,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.7856234,,,,1,0->0:Exact,NONE
40,0.664005,0.015114,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.8007377,,,,1,0->0:Exact,NONE
41,0.679119,0.018491,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.8192282,,,,1,0->0:Exact,NONE
42,0.697609,0.016583,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.8358112,,,,1,0->0:Exact,NONE
43,0.714192,0.015050,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.8508616,,,,1,0->0:Exact,NONE
44,0.729243,0.017941,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.868803,,,,1,0->0:Exact,NONE
45,0.747184,0.015352,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.88415474,,,,1,0->0:Exact,NONE
46,0.762536,0.018375,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.90252954,,,,1,0->0:Exact,NONE
47,0.780911,0.016967,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.91949654,,,,1,0->0:Exact,NONE
48,0.797878,0.016647,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.9361438,,,,1,0->0:Exact,NONE
49,0.814525,0.016467,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.9526106,,,,1,0->0:Exact,NONE
50,0.830992,0.016534,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.9691451,,,,1,0->0:Exact,NONE
51,0.847526,0.016689,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.9858344,,,,1,0->0:Exact,NONE
52,0.864216,0.015123,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.0009575,,,,1,0->0:Exact,NONE
53,0.879339,0.018486,-8988.372,-147.69296,81.98207,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.0194439,,,,1,0->0:Exact,NONE
