row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,facingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
0,0.000000,0.000000,TraceStart,operator,false,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,6.5052457,,,,0->0:Exact,server-authoritative swing timing; client range/arc gates absent
1,0.000000,0.000000,AttackPrecondition,live-send-path,false,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.5222206,,,,0->0:Exact,player=0x0000000000000001;position=-8949.95|-132.493|83.529526;gmMode=false;gmSource=server-response;present=true;visible=true;alive=True;health=100;maxHealth=100;unitFlags=0x00000000;dynamicFlags=0x00000000;faction=25;entry=6;distance=4.7765236;targetPosition=-8947.907|-128.17711|83.408806
2,0.000000,0.000000,AttackSwingSend,network-session-send,false,0xF13000000604A283,CMSG_ATTACKSWING,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.5222206,,,,0->0:Exact,CMSG_ATTACKSWING
3,0.000000,0.000000,IntentOn,user-start,true,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.5222206,,,,0->0:Exact,local attack latch edge
4,0.016605,0.016605,Tick,live-sample,true,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.5388255,,,,0->0:Exact,none; server owns swing cadence
5,0.033240,0.016635,Tick,live-sample,true,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.555461,,,,0->0:Exact,none; server owns swing cadence
6,0.049975,0.016735,Tick,live-sample,true,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.572196,,,,0->0:Exact,none; server owns swing cadence
7,0.066685,0.016710,Tick,live-sample,true,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.588906,,,,0->0:Exact,none; server owns swing cadence
8,0.083399,0.016714,Tick,live-sample,true,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.6056194,,,,0->0:Exact,none; server owns swing cadence
9,0.100001,0.016602,Tick,live-sample,true,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.6222215,,,,0->0:Exact,none; server owns swing cadence
10,0.116645,0.016643,Tick,live-sample,true,0xF13000000604A283,,server,,unchecked,unchecked,none,4.774998,-1.6173129,-1.6173129,0,Stand,6.638865,,,,0->0:Exact,none; server owns swing cadence
