row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
490,7.839667,0.016571,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.49918,-2.6900804,26,Ready1H,18.648077,,,,26->26:Exact,none; server owns swing cadence
491,7.856594,0.016926,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.502365,-2.6905866,26,Ready1H,18.665003,,,,26->26:Exact,none; server owns swing cadence
492,7.872989,0.016395,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.50425,-2.6910539,26,Ready1H,18.681398,,,,26->26:Exact,none; server owns swing cadence
493,7.891229,0.018240,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.50771,-2.6916184,26,Ready1H,18.699638,,,,26->26:Exact,none; server owns swing cadence
494,7.906446,0.015217,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.50991,-2.69206,26,Ready1H,18.714855,,,,26->26:Exact,none; server owns swing cadence
495,7.923008,0.016561,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.51266,-2.6925335,26,Ready1H,18.731417,,,,26->26:Exact,none; server owns swing cadence
496,7.939793,0.016786,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.51514,-2.6930332,26,Ready1H,18.748203,,,,26->26:Exact,none; server owns swing cadence
497,7.956282,0.016488,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.51845,-2.6935394,26,Ready1H,18.764692,,,,26->26:Exact,none; server owns swing cadence
498,7.973309,0.017027,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.52097,-2.6940389,26,Ready1H,18.78172,,,,26->26:Exact,none; server owns swing cadence
499,7.990567,0.017258,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.52432,-2.6945448,26,Ready1H,18.798977,,,,26->26:Exact,none; server owns swing cadence
500,8.006339,0.015772,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.52636,-2.695012,26,Ready1H,18.814749,,,,26->26:Exact,none; server owns swing cadence
501,8.023213,0.016875,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.529755,-2.695518,26,Ready1H,18.831623,,,,26->26:Exact,none; server owns swing cadence
502,8.040088,0.016875,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.53236,-2.6960173,26,Ready1H,18.848497,,,,26->26:Exact,none; server owns swing cadence
503,8.056291,0.016202,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.535324,-2.6964896,26,Ready1H,18.8647,,,,26->26:Exact,none; server owns swing cadence
504,8.073251,0.016960,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.53797,-2.696989,26,Ready1H,18.88166,,,,26->26:Exact,none; server owns swing cadence
505,8.089699,0.016448,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.54091,-2.6974623,26,Ready1H,18.89811,,,,26->26:Exact,none; server owns swing cadence
506,8.106405,0.016705,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.54441,-2.697968,26,Ready1H,18.914814,,,,26->26:Exact,none; server owns swing cadence
507,8.123075,0.016670,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.54657,-2.6984348,26,Ready1H,18.931484,,,,26->26:Exact,none; server owns swing cadence
508,8.139941,0.016866,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.55011,-2.6989408,26,Ready1H,18.94835,,,,26->26:Exact,none; server owns swing cadence
509,8.156875,0.016934,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.552864,-2.69944,26,Ready1H,18.965284,,,,26->26:Exact,none; server owns swing cadence
510,8.173690,0.016814,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.55644,-2.6999454,26,Ready1H,18.9821,,,,26->26:Exact,none; server owns swing cadence
511,8.191248,0.017558,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.55978,-2.7004771,26,Ready1H,18.999659,,,,26->26:Exact,none; server owns swing cadence
512,8.206770,0.015522,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.56231,-2.7009177,26,Ready1H,19.01518,,,,26->26:Exact,none; server owns swing cadence
513,8.223173,0.016402,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.56513,-2.701417,26,Ready1H,19.031584,,,,26->26:Exact,none; server owns swing cadence
514,8.239952,0.016779,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.56825,-2.70189,26,Ready1H,19.048363,,,,26->26:Exact,none; server owns swing cadence
515,8.256665,0.016713,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.57112,-2.7023888,26,Ready1H,19.065075,,,,26->26:Exact,none; server owns swing cadence
516,8.273358,0.016694,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.57483,-2.7028942,26,Ready1H,19.081768,,,,26->26:Exact,none; server owns swing cadence
517,8.290583,0.017225,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.57774,-2.7033932,26,Ready1H,19.098993,,,,26->26:Exact,none; server owns swing cadence
518,8.306629,0.016046,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.581,-2.7038648,26,Ready1H,19.11504,,,,26->26:Exact,none; server owns swing cadence
519,8.323581,0.016952,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.58477,-2.70437,26,Ready1H,19.131992,,,,26->26:Exact,none; server owns swing cadence
520,8.340284,0.016703,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.58774,-2.704869,26,Ready1H,19.148695,,,,26->26:Exact,none; server owns swing cadence
521,8.356901,0.016617,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.590996,-2.7053418,26,Ready1H,19.165312,,,,26->26:Exact,none; server owns swing cadence
522,8.373668,0.016767,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.59401,-2.7058406,26,Ready1H,19.18208,,,,26->26:Exact,none; server owns swing cadence
523,8.390323,0.016655,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.59786,-2.7063456,26,Ready1H,19.198734,,,,26->26:Exact,none; server owns swing cadence
524,8.406744,0.016421,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.60035,-2.706812,26,Ready1H,19.215155,,,,26->26:Exact,none; server owns swing cadence
525,8.423791,0.017047,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.60425,-2.7073169,26,Ready1H,19.232203,,,,26->26:Exact,none; server owns swing cadence
526,8.440093,0.016302,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.60734,-2.7078154,26,Ready1H,19.248505,,,,26->26:Exact,none; server owns swing cadence
527,8.456772,0.016680,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.61071,-2.7082882,26,Ready1H,19.265184,,,,26->26:Exact,none; server owns swing cadence
528,8.473679,0.016907,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.613846,-2.7087865,26,Ready1H,19.282091,,,,26->26:Exact,none; server owns swing cadence
529,8.491198,0.017519,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.61757,-2.7093174,26,Ready1H,19.29961,,,,26->26:Exact,none; server owns swing cadence
530,8.506833,0.015634,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.62125,-2.709764,26,Ready1H,19.315245,,,,26->26:Exact,none; server owns swing cadence
531,8.523594,0.016762,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.62444,-2.7102623,26,Ready1H,19.332006,,,,26->26:Exact,none; server owns swing cadence
532,8.540345,0.016751,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.62766,-2.7107606,26,Ready1H,19.348757,,,,26->26:Exact,none; server owns swing cadence
533,8.557127,0.016782,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.63179,-2.7112641,26,Ready1H,19.36554,,,,26->26:Exact,none; server owns swing cadence
534,8.573537,0.016410,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.63529,-2.7117364,26,Ready1H,19.38195,,,,26->26:Exact,none; server owns swing cadence
535,8.590367,0.016830,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.63857,-2.7122345,26,Ready1H,19.39878,,,,26->26:Exact,none; server owns swing cadence
536,8.607136,0.016770,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.64188,-2.7127328,26,Ready1H,19.41555,,,,26->26:Exact,none; server owns swing cadence
537,8.623863,0.016726,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.64544,-2.7132049,26,Ready1H,19.432276,,,,26->26:Exact,none; server owns swing cadence
538,8.640354,0.016491,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.649605,-2.7137094,26,Ready1H,19.448767,,,,26->26:Exact,none; server owns swing cadence
539,8.657315,0.016961,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.65296,-2.7142074,26,Ready1H,19.465727,,,,26->26:Exact,none; server owns swing cadence
540,8.673650,0.016335,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.656586,-2.7146795,26,Ready1H,19.482061,,,,26->26:Exact,none; server owns swing cadence
541,8.692271,0.018621,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.66034,-2.7152357,26,Ready1H,19.500683,,,,26->26:Exact,none; server owns swing cadence
542,8.706883,0.014612,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.66364,-2.7156496,26,Ready1H,19.515295,,,,26->26:Exact,none; server owns swing cadence
543,8.723616,0.016733,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.66791,-2.7161536,26,Ready1H,19.532028,,,,26->26:Exact,none; server owns swing cadence
544,8.740476,0.016860,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.67138,-2.7166514,26,Ready1H,19.548887,,,,26->26:Exact,none; server owns swing cadence
545,8.757093,0.016617,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.67486,-2.7171493,26,Ready1H,19.565504,,,,26->26:Exact,none; server owns swing cadence
546,8.773616,0.016523,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.6786,-2.717621,26,Ready1H,19.582027,,,,26->26:Exact,none; server owns swing cadence
547,8.791130,0.017514,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.68496,-2.7181525,26,Ready1H,19.59954,,,,26->26:Exact,none; server owns swing cadence
548,8.806952,0.015823,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.69287,-2.71859,26,Ready1H,19.615364,,,,26->26:Exact,none; server owns swing cadence
549,8.823874,0.016922,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.702194,-2.7190883,26,Ready1H,19.632286,,,,26->26:Exact,none; server owns swing cadence
550,8.840556,0.016682,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.71154,-2.7195864,26,Ready1H,19.648968,,,,26->26:Exact,none; server owns swing cadence
551,8.857344,0.016787,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.72091,-2.7200842,26,Ready1H,19.665754,,,,26->26:Exact,none; server owns swing cadence
552,8.874250,0.016906,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.72947,-2.7205758,26,Ready1H,19.682661,,,,26->26:Exact,none; server owns swing cadence
553,8.890514,0.016264,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.738144,-2.721044,26,Ready1H,19.698925,,,,26->26:Exact,none; server owns swing cadence
554,8.907656,0.017141,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.74757,-2.7215416,26,Ready1H,19.716066,,,,26->26:Exact,none; server owns swing cadence
555,8.923951,0.016295,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.75635,-2.7220082,26,Ready1H,19.73236,,,,26->26:Exact,none; server owns swing cadence
556,8.940301,0.016350,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.765816,-2.7225056,26,Ready1H,19.74871,,,,26->26:Exact,none; server owns swing cadence
557,8.957130,0.016829,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.7753,-2.723003,26,Ready1H,19.76554,,,,26->26:Exact,none; server owns swing cadence
558,8.974410,0.017280,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.78481,-2.7235003,26,Ready1H,19.782818,,,,26->26:Exact,none; server owns swing cadence
559,8.991597,0.017188,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.79427,-2.7239985,26,Ready1H,19.800005,,,,26->26:Exact,none; server owns swing cadence
560,9.007425,0.015828,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.80315,-2.7244644,26,Ready1H,19.815832,,,,26->26:Exact,none; server owns swing cadence
561,9.024056,0.016631,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.81197,-2.7249317,26,Ready1H,19.832462,,,,26->26:Exact,none; server owns swing cadence
562,9.040511,0.016455,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.821556,-2.7254286,26,Ready1H,19.848917,,,,26->26:Exact,none; server owns swing cadence
563,9.058033,0.017522,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.83117,-2.7259252,26,Ready1H,19.866438,,,,26->26:Exact,none; server owns swing cadence
564,9.073926,0.015894,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.836655,-2.7262154,26,Ready1H,19.882332,,,,26->26:Exact,none; server owns swing cadence
565,9.091716,0.017790,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.836655,-2.7262154,26,Ready1H,19.900122,,,,26->26:Exact,none; server owns swing cadence
566,9.107276,0.015560,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.836655,-2.7262154,26,Ready1H,19.915682,,,,26->26:Exact,none; server owns swing cadence
567,9.123990,0.016714,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.836655,-2.7262154,26,Ready1H,19.932396,,,,26->26:Exact,none; server owns swing cadence
568,9.140827,0.016836,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.836655,-2.7262154,26,Ready1H,19.949232,,,,26->26:Exact,none; server owns swing cadence
569,9.157369,0.016542,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.836655,-2.7262154,26,Ready1H,19.965775,,,,26->26:Exact,none; server owns swing cadence
570,9.174631,0.017263,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.810455,-2.7258148,26,Ready1H,19.983038,,,,26->26:Exact,none; server owns swing cadence
571,9.190721,0.016089,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.78623,-2.7254424,26,Ready1H,19.999126,,,,26->26:Exact,none; server owns swing cadence
572,9.207458,0.016738,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.76006,-2.7250414,26,Ready1H,20.015863,,,,26->26:Exact,none; server owns swing cadence
573,9.224172,0.016714,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.73383,-2.724641,26,Ready1H,20.032578,,,,26->26:Exact,none; server owns swing cadence
574,9.241077,0.016904,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.708885,-2.7242606,26,Ready1H,20.049482,,,,26->26:Exact,none; server owns swing cadence
575,9.257603,0.016526,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.68351,-2.7238662,26,Ready1H,20.066008,,,,26->26:Exact,none; server owns swing cadence
576,9.274080,0.016477,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.658585,-2.7234852,26,Ready1H,20.082485,,,,26->26:Exact,none; server owns swing cadence
577,9.291898,0.017819,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.63122,-2.723063,26,Ready1H,20.100304,,,,26->26:Exact,none; server owns swing cadence
578,9.307435,0.015536,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.60632,-2.7226815,26,Ready1H,20.115839,,,,26->26:Exact,none; server owns swing cadence
579,9.324161,0.016727,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.58018,-2.72228,26,Ready1H,20.132566,,,,26->26:Exact,none; server owns swing cadence
580,9.341114,0.016953,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.55494,-2.721883,26,Ready1H,20.149519,,,,26->26:Exact,none; server owns swing cadence
581,9.357610,0.016496,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.53001,-2.721502,26,Ready1H,20.166016,,,,26->26:Exact,none; server owns swing cadence
582,9.374508,0.016898,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.50397,-2.7210984,26,Ready1H,20.182913,,,,26->26:Exact,none; server owns swing cadence
583,9.390801,0.016293,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.4799,-2.7207234,26,Ready1H,20.199205,,,,26->26:Exact,none; server owns swing cadence
584,9.407478,0.016678,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.45388,-2.7203193,26,Ready1H,20.215883,,,,26->26:Exact,none; server owns swing cadence
585,9.424512,0.017034,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.42781,-2.7199163,26,Ready1H,20.232916,,,,26->26:Exact,none; server owns swing cadence
586,9.441135,0.016623,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.401825,-2.7195117,26,Ready1H,20.249538,,,,26->26:Exact,none; server owns swing cadence
587,9.457579,0.016444,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.3778,-2.7191358,26,Ready1H,20.265982,,,,26->26:Exact,none; server owns swing cadence
588,9.474401,0.016822,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.35184,-2.7187307,26,Ready1H,20.282804,,,,26->26:Exact,none; server owns swing cadence
589,9.492638,0.018237,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.323814,-2.718299,26,Ready1H,20.301043,,,,26->26:Exact,none; server owns swing cadence
590,9.507808,0.015170,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.30108,-2.7179422,26,Ready1H,20.316212,,,,26->26:Exact,none; server owns swing cadence
591,9.524433,0.016625,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.27509,-2.7175376,26,Ready1H,20.332836,,,,26->26:Exact,none; server owns swing cadence
592,9.541158,0.016725,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.25001,-2.717138,26,Ready1H,20.349562,,,,26->26:Exact,none; server owns swing cadence
593,9.557629,0.016471,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.2253,-2.716753,26,Ready1H,20.366034,,,,26->26:Exact,none; server owns swing cadence
594,9.574613,0.016984,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.199356,-2.7163477,26,Ready1H,20.383017,,,,26->26:Exact,none; server owns swing cadence
595,9.591822,0.017209,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.173485,-2.715941,26,Ready1H,20.400227,,,,26->26:Exact,none; server owns swing cadence
596,9.607756,0.015934,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.149574,-2.7155628,26,Ready1H,20.41616,,,,26->26:Exact,none; server owns swing cadence
597,9.624690,0.016934,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.12373,-2.7151556,26,Ready1H,20.433094,,,,26->26:Exact,none; server owns swing cadence
598,9.641040,0.016350,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.09984,-2.714777,26,Ready1H,20.449444,,,,26->26:Exact,none; server owns swing cadence
599,9.658028,0.016988,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.07403,-2.7143693,26,Ready1H,20.466433,,,,26->26:Exact,none; server owns swing cadence
600,9.674462,0.016434,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.048164,-2.7139623,26,Ready1H,20.482866,,,,26->26:Exact,none; server owns swing cadence
601,9.691609,0.017146,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,83.02238,-2.7135541,26,Ready1H,20.500013,,,,26->26:Exact,none; server owns swing cadence
602,9.707923,0.016315,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.99772,-2.7131681,26,Ready1H,20.516329,,,,26->26:Exact,none; server owns swing cadence
603,9.724532,0.016609,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.97278,-2.712766,26,Ready1H,20.532938,,,,26->26:Exact,none; server owns swing cadence
604,9.741127,0.016595,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.94697,-2.712358,26,Ready1H,20.549534,,,,26->26:Exact,none; server owns swing cadence
605,9.758226,0.017099,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.921234,-2.7119489,26,Ready1H,20.566633,,,,26->26:Exact,none; server owns swing cadence
606,9.774542,0.016316,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.89663,-2.7115622,26,Ready1H,20.582949,,,,26->26:Exact,none; server owns swing cadence
607,9.792774,0.018232,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.86975,-2.7111309,26,Ready1H,20.601181,,,,26->26:Exact,none; server owns swing cadence
608,9.808292,0.015518,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.84599,-2.7107499,26,Ready1H,20.6167,,,,26->26:Exact,none; server owns swing cadence
609,9.824588,0.016296,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.82149,-2.710361,26,Ready1H,20.632996,,,,26->26:Exact,none; server owns swing cadence
610,9.841269,0.016681,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.79575,-2.7099519,26,Ready1H,20.649677,,,,26->26:Exact,none; server owns swing cadence
611,9.857944,0.016675,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.772095,-2.709569,26,Ready1H,20.666353,,,,26->26:Exact,none; server owns swing cadence
612,9.875275,0.017330,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.74441,-2.7091312,26,Ready1H,20.683683,,,,26->26:Exact,none; server owns swing cadence
613,9.892067,0.016792,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.72077,-2.708748,26,Ready1H,20.700476,,,,26->26:Exact,none; server owns swing cadence
614,9.907940,0.015873,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.69715,-2.7083645,26,Ready1H,20.716349,,,,26->26:Exact,none; server owns swing cadence
615,9.924821,0.016881,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.671486,-2.707954,26,Ready1H,20.733229,,,,26->26:Exact,none; server owns swing cadence
616,9.941239,0.016419,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.645905,-2.707542,26,Ready1H,20.749647,,,,26->26:Exact,none; server owns swing cadence
617,9.957845,0.016606,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.62144,-2.7071526,26,Ready1H,20.766253,,,,26->26:Exact,none; server owns swing cadence
618,9.974862,0.017016,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.59589,-2.7067401,26,Ready1H,20.783268,,,,26->26:Exact,none; server owns swing cadence
619,9.991595,0.016733,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.57109,-2.706335,26,Ready1H,20.800001,,,,26->26:Exact,none; server owns swing cadence
620,10.008131,0.016536,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.54557,-2.7059221,26,Ready1H,20.816536,,,,26->26:Exact,none; server owns swing cadence
621,10.024750,0.016619,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.52116,-2.7055318,26,Ready1H,20.833155,,,,26->26:Exact,none; server owns swing cadence
622,10.041577,0.016828,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.49566,-2.7051182,26,Ready1H,20.849983,,,,26->26:Exact,none; server owns swing cadence
623,10.058114,0.016536,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.4701,-2.7047057,26,Ready1H,20.86652,,,,26->26:Exact,none; server owns swing cadence
624,10.074822,0.016708,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.44661,-2.70432,26,Ready1H,20.883228,,,,26->26:Exact,none; server owns swing cadence
625,10.092560,0.017739,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.41992,-2.7038853,26,Ready1H,20.900967,,,,26->26:Exact,none; server owns swing cadence
626,10.108417,0.015857,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.395645,-2.7034924,26,Ready1H,20.916824,,,,26->26:Exact,none; server owns swing cadence
627,10.125325,0.016908,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.37015,-2.703079,26,Ready1H,20.933733,,,,26->26:Exact,none; server owns swing cadence
628,10.142244,0.016919,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.344734,-2.702664,26,Ready1H,20.950653,,,,26->26:Exact,none; server owns swing cadence
629,10.158157,0.015912,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.321236,-2.7022781,26,Ready1H,20.966566,,,,26->26:Exact,none; server owns swing cadence
630,10.175110,0.016953,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.295845,-2.7018626,26,Ready1H,20.983519,,,,26->26:Exact,none; server owns swing cadence
631,10.191565,0.016455,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,82.27238,-2.7014766,26,Ready1H,20.999973,,,,26->26:Exact,none; server owns swing cadence
