frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
36,0.589834,0.012443,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.6501846,,,,1,0->0:Exact,NONE
37,0.602277,0.020888,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.6710725,,,,1,0->0:Exact,NONE
38,0.623165,0.012555,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.68362767,,,,1,0->0:Exact,NONE
39,0.635720,0.020743,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.70437026,,,,1,0->0:Exact,NONE
40,0.656462,0.016391,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.7207615,,,,1,0->0:Exact,NONE
41,0.672854,0.012918,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.73367965,,,,1,0->0:Exact,NONE
42,0.685772,0.021007,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.7546868,,,,1,0->0:Exact,NONE
43,0.706779,0.012169,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.7668556,,,,1,0->0:Exact,NONE
44,0.718948,0.020413,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.7872688,,,,1,0->0:Exact,NONE
45,0.739361,0.016845,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.80411375,,,,1,0->0:Exact,NONE
46,0.756206,0.012736,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.81684965,,,,1,0->0:Exact,NONE
47,0.768942,0.020610,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.83746004,,,,1,0->0:Exact,NONE
48,0.789552,0.012687,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.85014755,,,,1,0->0:Exact,NONE
49,0.802240,0.020383,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.8705301,,,,1,0->0:Exact,NONE
50,0.822622,0.017047,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.8875771,,,,1,0->0:Exact,NONE
51,0.839669,0.012867,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.90044403,,,,1,0->0:Exact,NONE
52,0.852536,0.020524,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.92096764,,,,1,0->0:Exact,NONE
53,0.873060,0.012721,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.9336888,,,,1,0->0:Exact,NONE
54,0.885781,0.019573,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.9532618,,,,1,0->0:Exact,NONE
55,0.905354,0.016825,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.9700872,,,,1,0->0:Exact,NONE
56,0.922179,0.013658,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,0.9837453,,,,1,0->0:Exact,NONE
57,0.935837,0.019713,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.0034579,,,,1,0->0:Exact,NONE
58,0.955550,0.013611,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.0170692,,,,1,0->0:Exact,NONE
59,0.969161,0.019476,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.036545,,,,1,0->0:Exact,NONE
60,0.988637,0.016599,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.053144,,,,1,0->0:Exact,NONE
61,1.005236,0.016865,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.0700086,,,,1,0->0:Exact,NONE
62,1.022101,0.016738,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.0867461,,,,1,0->0:Exact,NONE
63,1.038838,0.016564,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.1033103,,,,1,0->0:Exact,NONE
