row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,facingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
0,0.000000,0.000000,TraceStart,operator,false,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,0.0165496,WalkBackwards,3.9872532,0.0049937963,0->0:Exact,server-authoritative swing timing; client range/arc gates absent
1,0.000000,0.000000,AttackSwingSend,network-session-send,false,0xF13000000604A273,CMSG_ATTACKSWING,server,,unchecked,unchecked,none,12.865641,-0.17779112,-0.17779112,0,Stand,0.0354827,WalkBackwards,4.0213327,0.022210538,0->0:Exact,CMSG_ATTACKSWING
2,0.000000,0.000000,IntentOn,user-start,true,0xF13000000604A273,,server,,unchecked,unchecked,none,12.865641,-0.17779112,-0.17779112,0,Stand,0.0354827,WalkBackwards,4.0213327,0.022210538,0->0:Exact,local attack latch edge
3,0.015472,0.015472,Tick,live-sample,true,0xF13000000604A273,,server,,unchecked,unchecked,none,12.898172,-0.17921185,-0.17921185,0,Stand,0.0509552,WalkBackwards,4.0491834,0.04454869,0->0:Exact,none; server owns swing cadence
4,0.031502,0.016029,Tick,live-sample,true,0xF13000000604A273,,server,,unchecked,unchecked,none,12.933599,-0.18068266,-0.18068266,0,Stand,0.0669846,WalkBackwards,4.0780363,0.07473761,0->0:Exact,none; server owns swing cadence
5,0.047891,0.016389,Tick,live-sample,true,0xF13000000604A273,,server,,unchecked,unchecked,none,12.970314,-0.18228698,-0.18228698,0,Stand,0.0833738,WalkBackwards,4.107537,0.11222392,0->0:Exact,none; server owns swing cadence
6,0.064687,0.016796,Tick,live-sample,true,0xF13000000604A273,,server,,unchecked,unchecked,none,13.007866,-0.1838398,-0.1838398,0,Stand,0.1001697,WalkBackwards,4.137769,0.15672743,0->0:Exact,none; server owns swing cadence
7,0.081330,0.016643,Tick,live-sample,true,0xF13000000604A273,,server,,unchecked,unchecked,none,13.042576,-0.18532825,-0.18532825,0,Stand,0.1168129,WalkBackwards,4.167727,0.2060377,0->0:Exact,none; server owns swing cadence
8,0.098123,0.016793,Tick,live-sample,true,0xF13000000604A273,,server,,unchecked,unchecked,none,13.079395,-0.18690705,-0.18690705,0,Stand,0.1336054,WalkBackwards,4.1979537,0.26016647,0->0:Exact,none; server owns swing cadence
9,0.114810,0.016688,Tick,live-sample,true,0xF13000000604A273,,server,,unchecked,unchecked,none,13.11704,-0.18843365,-0.18843365,0,Stand,0.15029301,WalkBackwards,4.2279916,0.31743664,0->0:Exact,none; server owns swing cadence
10,0.131386,0.016576,Tick,live-sample,true,0xF13000000604A273,,server,,unchecked,unchecked,none,13.151838,-0.18989754,-0.18989754,0,Stand,0.1668691,WalkBackwards,4.2578287,0.37689543,0->0:Exact,none; server owns swing cadence
