row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,facingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
0,0.000000,0.000000,TraceStart,operator,false,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,11,ShuffleLeft,0.53325033,,,,11->11:Exact,server-authoritative swing timing; client range/arc gates absent
1,0.000000,0.000000,AttackSwingSend,network-session-send,false,0xF13000000604A27C,CMSG_ATTACKSWING,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,11,ShuffleLeft,0.551737,,,,11->11:Exact,CMSG_ATTACKSWING
2,0.000000,0.000000,IntentOn,user-start,true,0xF13000000604A27C,,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,11,ShuffleLeft,0.551737,,,,11->11:Exact,local attack latch edge
3,0.015579,0.015579,Tick,live-sample,true,0xF13000000604A27C,,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,11,ShuffleLeft,0.5673161,,,,11->11:Exact,none; server owns swing cadence
4,0.031597,0.016018,Tick,live-sample,true,0xF13000000604A27C,,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,11,ShuffleLeft,0.5833345,,,,11->11:Exact,none; server owns swing cadence
5,0.031597,0.000000,AnimChoice,animator,true,0xF13000000604A27C,,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,11,ShuffleLeft,0.5833345,,,,0->0:Exact,track=0 requested=0 played=0 kind=Exact base=11:ShuffleLeft clipB= blendWeight=0
6,0.048203,0.016606,Tick,live-sample,true,0xF13000000604A27C,,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,0,Stand,0.0166057,ShuffleLeft,0.5999402,0.0050272346,0->0:Exact,none; server owns swing cadence
7,0.064781,0.016578,Tick,live-sample,true,0xF13000000604A27C,,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,0,Stand,0.033184,ShuffleLeft,0.6165185,0.019505143,0->0:Exact,none; server owns swing cadence
8,0.081497,0.016716,Tick,live-sample,true,0xF13000000604A27C,,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,0,Stand,0.0499,ShuffleLeft,0.6332345,0.042804837,0->0:Exact,none; server owns swing cadence
9,0.098213,0.016715,Tick,live-sample,true,0xF13000000604A27C,,server,,unchecked,unchecked,none,0.25069812,-4.559748,-4.559748,0,Stand,0.0666154,ShuffleLeft,0.6499499,0.07396728,0->0:Exact,none; server owns swing cadence
