row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,facingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
0,0.000000,0.000000,TraceStart,operator,false,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,3.6803627,,,,0->0:Exact,server-authoritative swing timing; client range/arc gates absent
1,0.000000,0.000000,AttackSwingSend,network-session-send,false,0xF13000000604A27E,CMSG_ATTACKSWING,server,,unchecked,unchecked,none,0.45943415,-3.6030402,-3.6030402,0,Stand,3.6971195,,,,0->0:Exact,CMSG_ATTACKSWING
2,0.000000,0.000000,IntentOn,user-start,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.45943415,-3.6030402,-3.6030402,0,Stand,3.6971195,,,,0->0:Exact,local attack latch edge
3,0.016817,0.016817,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.50222,-3.6022248,-3.6022248,0,Stand,3.7139366,,,,0->0:Exact,none; server owns swing cadence
4,0.033381,0.016564,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.54168034,-3.6033669,-3.6033669,0,Stand,3.7305005,,,,0->0:Exact,none; server owns swing cadence
5,0.050022,0.016641,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.584466,-3.6026423,-3.6026423,0,Stand,3.7471414,,,,0->0:Exact,none; server owns swing cadence
6,0.066652,0.016630,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.6266238,-3.6032097,-3.6032097,0,Stand,3.7637718,,,,0->0:Exact,none; server owns swing cadence
7,0.083307,0.016655,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.66671205,-3.6029568,-3.6029568,0,Stand,3.7804267,,,,0->0:Exact,none; server owns swing cadence
8,0.100178,0.016871,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.70886993,-3.6034396,-3.6034396,0,Stand,3.7972972,,,,0->0:Exact,none; server owns swing cadence
9,0.116781,0.016603,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.75166714,-3.6028855,-3.6028855,0,Stand,3.8139002,,,,0->0:Exact,none; server owns swing cadence
10,0.133462,0.016681,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.79175544,-3.6026888,-3.6026888,0,Stand,3.8305814,,,,0->0:Exact,none; server owns swing cadence
11,0.150076,0.016614,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.83391327,-3.603113,-3.603113,0,Stand,3.8471959,,,,0->0:Exact,none; server owns swing cadence
12,0.166854,0.016778,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.87671053,-3.6026537,-3.6026537,0,Stand,3.8639736,,,,0->0:Exact,none; server owns swing cadence
13,0.184740,0.017885,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.9215657,-3.6027713,-3.6027713,0,Stand,3.881859,,,,0->0:Exact,none; server owns swing cadence
14,0.200199,0.015459,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,0.95894504,-3.602861,-3.602861,0,Stand,3.8973181,,,,0->0:Exact,none; server owns swing cadence
15,0.216765,0.016566,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,1.0011029,-3.6032069,-3.6032069,0,Stand,3.9138842,,,,0->0:Exact,none; server owns swing cadence
16,0.233519,0.016754,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,1.0411911,-3.603045,-3.603045,0,Stand,3.930638,,,,0->0:Exact,none; server owns swing cadence
17,0.250340,0.016821,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,1.0839884,-3.6026764,-3.6026764,0,Stand,3.9474595,,,,0->0:Exact,none; server owns swing cadence
18,0.266891,0.016551,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,1.1261462,-3.6029906,-3.6029906,0,Stand,3.9640105,,,,0->0:Exact,none; server owns swing cadence
19,0.283629,0.016738,Tick,live-sample,true,0xF13000000604A27E,,server,,unchecked,unchecked,none,1.1683041,-3.6032825,-3.6032825,0,Stand,3.9807482,,,,0->0:Exact,none; server owns swing cadence
