row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
19,0.250148,0.016203,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.1834562,,,,26->26:Exact,none; server owns swing cadence
20,0.266728,0.016580,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.2000365,,,,26->26:Exact,none; server owns swing cadence
21,0.283423,0.016695,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.2167311,,,,26->26:Exact,none; server owns swing cadence
22,0.300485,0.017062,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.2337932,,,,26->26:Exact,none; server owns swing cadence
23,0.316805,0.016320,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.2501131,,,,26->26:Exact,none; server owns swing cadence
24,0.333661,0.016856,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.266969,,,,26->26:Exact,none; server owns swing cadence
25,0.350347,0.016686,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.2836547,,,,26->26:Exact,none; server owns swing cadence
26,0.366934,0.016588,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.30024248,,,,26->26:Exact,none; server owns swing cadence
27,0.383631,0.016697,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.3169391,,,,26->26:Exact,none; server owns swing cadence
28,0.400571,0.016940,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.3338787,,,,26->26:Exact,none; server owns swing cadence
29,0.416993,0.016423,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.3503016,,,,26->26:Exact,none; server owns swing cadence
30,0.434332,0.017339,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.3676404,,,,26->26:Exact,none; server owns swing cadence
31,0.450314,0.015982,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.38362262,,,,26->26:Exact,none; server owns swing cadence
32,0.467118,0.016803,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.40042582,,,,26->26:Exact,none; server owns swing cadence
33,0.484041,0.016923,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.41734892,,,,26->26:Exact,none; server owns swing cadence
34,0.500296,0.016255,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.43360412,,,,26->26:Exact,none; server owns swing cadence
35,0.518494,0.018198,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.45180172,,,,26->26:Exact,none; server owns swing cadence
36,0.533661,0.015167,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.4669688,,,,26->26:Exact,none; server owns swing cadence
37,0.550429,0.016769,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.4837375,,,,26->26:Exact,none; server owns swing cadence
38,0.567128,0.016698,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.5004357,,,,26->26:Exact,none; server owns swing cadence
39,0.584112,0.016985,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,72.42237,-0.7993698,26,Ready1H,0.5174203,,,,26->26:Exact,none; server owns swing cadence
40,0.600221,0.016109,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.89787,-0.76148754,26,Ready1H,0.5335293,,,,26->26:Exact,none; server owns swing cadence
41,0.617022,0.016801,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.88667,-0.7619974,26,Ready1H,0.5503304,,,,26->26:Exact,none; server owns swing cadence
42,0.633618,0.016596,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.874695,-0.7625361,26,Ready1H,0.5669261,,,,26->26:Exact,none; server owns swing cadence
43,0.650500,0.016882,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.86197,-0.76306677,26,Ready1H,0.58380795,,,,26->26:Exact,none; server owns swing cadence
44,0.667168,0.016668,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.85004,-0.76360583,26,Ready1H,0.60047597,,,,26->26:Exact,none; server owns swing cadence
45,0.684081,0.016913,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.83892,-0.76411635,26,Ready1H,0.6173888,,,,26->26:Exact,none; server owns swing cadence
46,0.700532,0.016451,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.82703,-0.7646557,26,Ready1H,0.6338398,,,,26->26:Exact,none; server owns swing cadence
47,0.718041,0.017510,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.81507,-0.7651964,26,Ready1H,0.6513496,,,,26->26:Exact,none; server owns swing cadence
48,0.734179,0.016137,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.803215,-0.7657361,26,Ready1H,0.667487,,,,26->26:Exact,none; server owns swing cadence
49,0.750844,0.016665,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.791504,-0.7662379,26,Ready1H,0.68415195,,,,26->26:Exact,none; server owns swing cadence
50,0.767351,0.016507,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.77969,-0.766778,26,Ready1H,0.70065886,,,,26->26:Exact,none; server owns swing cadence
51,0.783877,0.016527,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.7687,-0.7672894,26,Ready1H,0.7171857,,,,26->26:Exact,none; server owns swing cadence
52,0.800605,0.016727,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.756935,-0.76782984,26,Ready1H,0.7339132,,,,26->26:Exact,none; server owns swing cadence
53,0.817209,0.016604,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.74511,-0.7683715,26,Ready1H,0.7505173,,,,26->26:Exact,none; server owns swing cadence
54,0.834010,0.016801,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.733574,-0.768873,26,Ready1H,0.767318,,,,26->26:Exact,none; server owns swing cadence
55,0.850750,0.016741,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.72179,-0.769415,26,Ready1H,0.78405863,,,,26->26:Exact,none; server owns swing cadence
56,0.867155,0.016405,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.71011,-0.76995605,26,Ready1H,0.80046386,,,,26->26:Exact,none; server owns swing cadence
57,0.884131,0.016976,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.698364,-0.77049845,26,Ready1H,0.8174397,,,,26->26:Exact,none; server owns swing cadence
58,0.900543,0.016412,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.687515,-0.771011,26,Ready1H,0.8338516,,,,26->26:Exact,none; server owns swing cadence
59,0.917292,0.016749,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.67521,-0.77154326,26,Ready1H,0.85060036,,,,26->26:Exact,none; server owns swing cadence
60,0.934160,0.016868,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.66362,-0.772085,26,Ready1H,0.86746854,,,,26->26:Exact,none; server owns swing cadence
61,0.951777,0.017617,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.65196,-0.77262807,26,Ready1H,0.8850855,,,,26->26:Exact,none; server owns swing cadence
62,0.967339,0.015562,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.64119,-0.7731412,26,Ready1H,0.90064734,,,,26->26:Exact,none; server owns swing cadence
63,0.984079,0.016740,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.62984,-0.7736441,26,Ready1H,0.91738755,,,,26->26:Exact,none; server owns swing cadence
64,1.000595,0.016516,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.61824,-0.7741876,26,Ready1H,0.93390316,,,,26->26:Exact,none; server owns swing cadence
65,1.018706,0.018112,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.605896,-0.7747603,26,Ready1H,0.95201486,,,,26->26:Exact,none; server owns swing cadence
66,1.034228,0.015522,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.59521,-0.7752741,26,Ready1H,0.96753687,,,,26->26:Exact,none; server owns swing cadence
67,1.050816,0.016588,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.584625,-0.7757869,26,Ready1H,0.9841245,,,,26->26:Exact,none; server owns swing cadence
68,1.067707,0.016891,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.57312,-0.77633107,26,Ready1H,1.0010153,,,,26->26:Exact,none; server owns swing cadence
69,1.084427,0.016720,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.56172,-0.77687424,26,Ready1H,1.017735,,,,26->26:Exact,none; server owns swing cadence
70,1.100858,0.016431,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.55042,-0.7773794,26,Ready1H,1.034166,,,,26->26:Exact,none; server owns swing cadence
71,1.117457,0.016600,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.53906,-0.7779229,26,Ready1H,1.0507656,,,,26->26:Exact,none; server owns swing cadence
72,1.134473,0.017015,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.52764,-0.77846783,26,Ready1H,1.067781,,,,26->26:Exact,none; server owns swing cadence
73,1.150938,0.016465,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.51718,-0.7789815,26,Ready1H,1.0842464,,,,26->26:Exact,none; server owns swing cadence
74,1.167401,0.016463,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.505806,-0.7795267,26,Ready1H,1.1007094,,,,26->26:Exact,none; server owns swing cadence
75,1.184200,0.016799,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.49384,-0.78006166,26,Ready1H,1.1175083,,,,26->26:Exact,none; server owns swing cadence
76,1.200933,0.016733,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.48336,-0.78057694,26,Ready1H,1.134241,,,,26->26:Exact,none; server owns swing cadence
77,1.218370,0.017438,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.47128,-0.78115165,26,Ready1H,1.1516784,,,,26->26:Exact,none; server owns swing cadence
78,1.234174,0.015804,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.46084,-0.7816673,26,Ready1H,1.167482,,,,26->26:Exact,none; server owns swing cadence
79,1.251031,0.016858,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.44972,-0.7821739,26,Ready1H,1.1843398,,,,26->26:Exact,none; server owns swing cadence
80,1.267510,0.016479,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.43856,-0.78271884,26,Ready1H,1.2008187,,,,26->26:Exact,none; server owns swing cadence
81,1.284244,0.016733,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.42742,-0.78326404,26,Ready1H,1.2175522,,,,26->26:Exact,none; server owns swing cadence
82,1.301255,0.017011,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.416214,-0.7838105,26,Ready1H,1.2345635,,,,26->26:Exact,none; server owns swing cadence
83,1.317787,0.016532,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.405876,-0.78432685,26,Ready1H,1.2510952,,,,26->26:Exact,none; server owns swing cadence
84,1.334503,0.016716,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.394806,-0.78487253,26,Ready1H,1.2678114,,,,26->26:Exact,none; server owns swing cadence
85,1.351163,0.016660,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.38367,-0.78541946,26,Ready1H,1.2844719,,,,26->26:Exact,none; server owns swing cadence
86,1.367670,0.016507,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.37277,-0.785926,26,Ready1H,1.3009787,,,,26->26:Exact,none; server owns swing cadence
87,1.384390,0.016719,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.36168,-0.7864733,26,Ready1H,1.317698,,,,26->26:Exact,none; server owns swing cadence
88,1.401204,0.016815,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.35069,-0.7870195,26,Ready1H,1.334513,,,,26->26:Exact,none; server owns swing cadence
89,1.417995,0.016790,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.34047,-0.7875368,26,Ready1H,1.3513035,,,,26->26:Exact,none; server owns swing cadence
90,1.434451,0.016456,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.32953,-0.7880834,26,Ready1H,1.3677595,,,,26->26:Exact,none; server owns swing cadence
91,1.451290,0.016839,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.317825,-0.78862214,26,Ready1H,1.3845987,,,,26->26:Exact,none; server owns swing cadence
92,1.468435,0.017144,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.30692,-0.7891691,26,Ready1H,1.401743,,,,26->26:Exact,none; server owns swing cadence
93,1.484709,0.016274,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.29679,-0.7896869,26,Ready1H,1.418017,,,,26->26:Exact,none; server owns swing cadence
94,1.501141,0.016433,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.28593,-0.79023415,26,Ready1H,1.4344497,,,,26->26:Exact,none; server owns swing cadence
95,1.519057,0.017916,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.27501,-0.79078275,26,Ready1H,1.4523652,,,,26->26:Exact,none; server owns swing cadence
96,1.534497,0.015440,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.26432,-0.7912907,26,Ready1H,1.4678055,,,,26->26:Exact,none; server owns swing cadence
97,1.551260,0.016763,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.25345,-0.7918396,26,Ready1H,1.4845685,,,,26->26:Exact,none; server owns swing cadence
98,1.567857,0.016597,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.243416,-0.7923582,26,Ready1H,1.5011653,,,,26->26:Exact,none; server owns swing cadence
99,1.584782,0.016926,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.232666,-0.7929062,26,Ready1H,1.5180908,,,,26->26:Exact,none; server owns swing cadence
100,1.601153,0.016371,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.22194,-0.7934544,26,Ready1H,1.5344619,,,,26->26:Exact,none; server owns swing cadence
101,1.617763,0.016610,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.211266,-0.7939643,26,Ready1H,1.5510714,,,,26->26:Exact,none; server owns swing cadence
102,1.634631,0.016868,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.2005,-0.794514,26,Ready1H,1.5679394,,,,26->26:Exact,none; server owns swing cadence
103,1.651178,0.016547,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.18984,-0.7950626,26,Ready1H,1.5844862,,,,26->26:Exact,none; server owns swing cadence
104,1.668134,0.016956,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.1792,-0.7956114,26,Ready1H,1.6014419,,,,26->26:Exact,none; server owns swing cadence
105,1.684815,0.016682,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.16932,-0.796131,26,Ready1H,1.6181234,,,,26->26:Exact,none; server owns swing cadence
106,1.701434,0.016619,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.15863,-0.79668134,26,Ready1H,1.6347424,,,,26->26:Exact,none; server owns swing cadence
107,1.718757,0.017323,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.147354,-0.7972215,26,Ready1H,1.6520655,,,,26->26:Exact,none; server owns swing cadence
108,1.734901,0.016143,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.137535,-0.79774153,26,Ready1H,1.6682088,,,,26->26:Exact,none; server owns swing cadence
109,1.751725,0.016825,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.127,-0.7982911,26,Ready1H,1.6850336,,,,26->26:Exact,none; server owns swing cadence
110,1.768125,0.016400,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.11642,-0.798842,26,Ready1H,1.7014337,,,,26->26:Exact,none; server owns swing cadence
111,1.784704,0.016578,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.10603,-0.7993522,26,Ready1H,1.7180119,,,,26->26:Exact,none; server owns swing cadence
112,1.801390,0.016687,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.09548,-0.79990345,26,Ready1H,1.7346988,,,,26->26:Exact,none; server owns swing cadence
113,1.818129,0.016739,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.08504,-0.80045366,26,Ready1H,1.7514377,,,,26->26:Exact,none; server owns swing cadence
114,1.834765,0.016635,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.07534,-0.8009746,26,Ready1H,1.7680732,,,,26->26:Exact,none; server owns swing cadence
115,1.851453,0.016688,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.06495,-0.80152506,26,Ready1H,1.7847611,,,,26->26:Exact,none; server owns swing cadence
116,1.868130,0.016677,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.05449,-0.8020769,26,Ready1H,1.8014379,,,,26->26:Exact,none; server owns swing cadence
117,1.884879,0.016749,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.04414,-0.8025892,26,Ready1H,1.818187,,,,26->26:Exact,none; server owns swing cadence
118,1.901734,0.016855,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.033806,-0.8031401,26,Ready1H,1.8350422,,,,26->26:Exact,none; server owns swing cadence
119,1.918700,0.016966,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.0235,-0.8036912,26,Ready1H,1.8520083,,,,26->26:Exact,none; server owns swing cadence
120,1.934784,0.016084,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.01392,-0.804213,26,Ready1H,1.868092,,,,26->26:Exact,none; server owns swing cadence
121,1.951514,0.016730,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,74.00358,-0.8047656,26,Ready1H,1.8848222,,,,26->26:Exact,none; server owns swing cadence
122,1.968197,0.016683,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.99333,-0.80531716,26,Ready1H,1.9015056,,,,26->26:Exact,none; server owns swing cadence
123,1.984972,0.016774,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.98311,-0.8058303,26,Ready1H,1.91828,,,,26->26:Exact,none; server owns swing cadence
124,2.001540,0.016569,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.972916,-0.8063822,26,Ready1H,1.9348488,,,,26->26:Exact,none; server owns swing cadence
125,2.019879,0.018338,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.961945,-0.8069649,26,Ready1H,1.9531869,,,,26->26:Exact,none; server owns swing cadence
126,2.034739,0.014861,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.953285,-0.8074568,26,Ready1H,1.9680477,,,,26->26:Exact,none; server owns swing cadence
127,2.051603,0.016864,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.94235,-0.8080013,26,Ready1H,1.9849112,,,,26->26:Exact,none; server owns swing cadence
128,2.068383,0.016780,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.93224,-0.8085537,26,Ready1H,2.001691,,,,26->26:Exact,none; server owns swing cadence
129,2.085067,0.016684,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.92286,-0.8090767,26,Ready1H,2.0183754,,,,26->26:Exact,none; server owns swing cadence
130,2.101627,0.016560,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.91279,-0.8096295,26,Ready1H,2.0349352,,,,26->26:Exact,none; server owns swing cadence
131,2.118220,0.016593,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.902664,-0.8101836,26,Ready1H,2.0515282,,,,26->26:Exact,none; server owns swing cadence
132,2.134960,0.016740,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.89271,-0.81069684,26,Ready1H,2.0682685,,,,26->26:Exact,none; server owns swing cadence
133,2.151501,0.016541,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.88263,-0.8112512,26,Ready1H,2.0848095,,,,26->26:Exact,none; server owns swing cadence
134,2.168540,0.017039,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.87265,-0.8118046,26,Ready1H,2.1018488,,,,26->26:Exact,none; server owns swing cadence
135,2.185090,0.016550,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.86339,-0.81232846,26,Ready1H,2.1183984,,,,26->26:Exact,none; server owns swing cadence
136,2.202738,0.017648,Tick,live-sample,true,0xF13000007900B1EF,,server,,unchecked,unchecked,none,73.85268,-0.8129129,26,Ready1H,2.1360466,,,,26->26:Exact,none; server owns swing cadence
