frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
36,0.601064,0.016478,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.88583136,,,,1,0->0:Exact,NONE
37,0.617543,0.016605,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.90243596,,,,1,0->0:Exact,NONE
38,0.634147,0.016834,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.9192703,,,,1,0->0:Exact,NONE
39,0.650982,0.016555,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.93582475,,,,1,0->0:Exact,MSG_MOVE_FALL_LAND
40,0.667536,0.019109,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.95493394,,,,1,0->0:Exact,NONE
41,0.686645,0.013577,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.96851075,,,,1,0->0:Exact,NONE
42,0.700222,0.017362,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,0.9858729,,,,1,0->0:Exact,NONE
43,0.717584,0.016567,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.0024396,,,,1,0->0:Exact,NONE
44,0.734151,0.016659,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.0190986,,,,1,0->0:Exact,NONE
45,0.750810,0.015259,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.0343572,,,,1,0->0:Exact,NONE
46,0.766069,0.016891,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.0512478,,,,1,0->0:Exact,NONE
47,0.782959,0.016460,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.0677079,,,,1,0->0:Exact,NONE
48,0.799419,0.018404,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.0861121,,,,1,0->0:Exact,NONE
49,0.817824,0.016614,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.102726,,,,1,0->0:Exact,NONE
50,0.834438,0.016560,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.119286,,,,1,0->0:Exact,NONE
51,0.850997,0.016989,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.1362749,,,,1,0->0:Exact,NONE
52,0.867986,0.016462,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.1527374,,,,1,0->0:Exact,NONE
53,0.884449,0.016796,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.1695337,,,,1,0->0:Exact,NONE
54,0.901245,0.016569,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.1861023,,,,1,0->0:Exact,NONE
55,0.917814,0.014986,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.2010881,,,,1,0->0:Exact,NONE
56,0.932800,0.018278,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.2193658,,,,1,0->0:Exact,NONE
57,0.951077,0.016632,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.2359984,,,,1,0->0:Exact,NONE
58,0.967710,0.016866,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.2528648,,,,1,0->0:Exact,NONE
59,0.984576,0.014797,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.2676618,,,,1,0->0:Exact,NONE
60,0.999373,0.018455,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.286117,,,,1,0->0:Exact,NONE
