row,t,dt,event,cause,intentOn,targetGuid,opcode,swingTimerOwner,weaponSpeedMs,rangeEligibility,arcEligibility,clientAction,distance,bearingDelta,facingDelta,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,animChoice,detail
0,0.000000,0.000000,TraceStart,operator,false,0x0000000000000000,,server,,unchecked,unchecked,none,-1,,,0,Stand,1.7381077,,,,0->0:Exact,server-authoritative swing timing; client range/arc gates absent
1,0.000000,0.000000,AttackPrecondition,live-send-path,false,0xF13000012B013849,,server,,unchecked,unchecked,none,1.1074315,-0.8306892,-0.8306892,0,Stand,1.7542052,,,,0->0:Exact,player=0x0000000000000001;position=-8982.794|-154.47917|80.4765;gmMode=false;gmSource=server-response;present=true;visible=true;alive=True;health=100;maxHealth=100;unitFlags=0x00000000;dynamicFlags=0x00000000;faction=32;entry=299;distance=1.1230221;targetPosition=-8983.168|-153.43681|80.66298
2,0.000000,0.000000,AttackSwingSend,network-session-send,false,0xF13000012B013849,CMSG_ATTACKSWING,server,,unchecked,unchecked,none,1.1074315,-0.8306892,-0.8306892,0,Stand,1.7542052,,,,0->0:Exact,CMSG_ATTACKSWING
3,0.000000,0.000000,IntentOn,user-start,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.1074315,-0.8306892,-0.8306892,0,Stand,1.7542052,,,,0->0:Exact,local attack latch edge
4,0.016671,0.016671,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.1518602,-0.8301176,-0.8301176,0,Stand,1.7708757,,,,0->0:Exact,none; server owns swing cadence
5,0.032145,0.015475,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.1862803,-0.83005023,-0.83005023,0,Stand,1.7863506,,,,0->0:Exact,none; server owns swing cadence
6,0.048926,0.016781,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.2278802,-0.83039904,-0.83039904,0,Stand,1.8031317,,,,0->0:Exact,none; server owns swing cadence
7,0.065305,0.016379,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.2698104,-0.8300011,-0.8300011,0,Stand,1.8195105,,,,0->0:Exact,none; server owns swing cadence
8,0.080698,0.015393,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.3063989,-0.8305398,-0.8305398,0,Stand,1.8349035,,,,0->0:Exact,none; server owns swing cadence
9,0.099246,0.018548,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.3530104,-0.8306372,-0.8306372,0,Stand,1.8534511,,,,0->0:Exact,none; server owns swing cadence
10,0.115596,0.016350,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.3924276,-0.8303647,-0.8303647,0,Stand,1.8698009,,,,0->0:Exact,none; server owns swing cadence
11,0.132138,0.016543,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.4318591,-0.8301108,-0.8301108,0,Stand,1.8863436,,,,0->0:Exact,none; server owns swing cadence
12,0.147648,0.015510,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.4709463,-0.83049154,-0.83049154,0,Stand,1.9018534,,,,0->0:Exact,none; server owns swing cadence
13,0.165449,0.017801,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.5153893,-0.8300663,-0.8300663,0,Stand,1.919654,,,,0->0:Exact,none; server owns swing cadence
14,0.182025,0.016576,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.5544764,-0.83042777,-0.83042777,0,Stand,1.9362304,,,,0->0:Exact,none; server owns swing cadence
15,0.198986,0.016961,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.5964066,-0.83011055,-0.83011055,0,Stand,1.953191,,,,0->0:Exact,none; server owns swing cadence
16,0.215817,0.016831,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.6380066,-0.8303704,-0.8303704,0,Stand,1.9700223,,,,0->0:Exact,none; server owns swing cadence
17,0.232303,0.016485,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.6799368,-0.8300704,-0.8300704,0,Stand,1.9865078,,,,0->0:Exact,none; server owns swing cadence
18,0.249090,0.016787,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.7190237,-0.83039725,-0.83039725,0,Stand,2.0032952,,,,0->0:Exact,none; server owns swing cadence
19,0.266043,0.016953,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.7609539,-0.8301103,-0.8301103,0,Stand,2.0202484,,,,0->0:Exact,none; server owns swing cadence
20,0.280756,0.014713,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.7975425,-0.83049965,-0.83049965,0,Stand,2.0349612,,,,0->0:Exact,none; server owns swing cadence
21,0.298872,0.018115,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.8419855,-0.83014953,-0.83014953,0,Stand,2.0530765,,,,0->0:Exact,none; server owns swing cadence
22,0.314291,0.015419,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.8810725,-0.8304466,-0.8304466,0,Stand,2.0684958,,,,0->0:Exact,none; server owns swing cadence
23,0.330840,0.016549,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.9205041,-0.8302555,-0.8302555,0,Stand,2.0850449,,,,0->0:Exact,none; server owns swing cadence
24,0.347493,0.016654,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,1.9621041,-0.8304695,-0.8304695,0,Stand,2.1016984,,,,0->0:Exact,none; server owns swing cadence
25,0.364257,0.016764,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.0040343,-0.8302158,-0.8302158,0,Stand,2.118462,,,,0->0:Exact,none; server owns swing cadence
26,0.380900,0.016642,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.0431213,-0.8304881,-0.8304881,0,Stand,2.1351047,,,,0->0:Exact,none; server owns swing cadence
27,0.399048,0.018149,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.0875645,-0.83017933,-0.83017933,0,Stand,2.1532533,,,,0->0:Exact,none; server owns swing cadence
28,0.415413,0.016365,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.1291645,-0.83037806,-0.83037806,0,Stand,2.1696184,,,,0->0:Exact,none; server owns swing cadence
29,0.432235,0.016821,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.1710947,-0.8301457,-0.8301457,0,Stand,2.1864395,,,,0->0:Exact,none; server owns swing cadence
30,0.449212,0.016977,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.2126946,-0.8303375,-0.8303375,0,Stand,2.2034166,,,,0->0:Exact,none; server owns swing cadence
31,0.465574,0.016363,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.2521117,-0.8301742,-0.8301742,0,Stand,2.2197795,,,,0->0:Exact,none; server owns swing cadence
32,0.482352,0.016778,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.2937117,-0.83035874,-0.83035874,0,Stand,2.2365575,,,,0->0:Exact,none; server owns swing cadence
33,0.497539,0.015186,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.3306303,-0.83026075,-0.83026075,0,Stand,2.251744,,,,0->0:Exact,none; server owns swing cadence
34,0.515116,0.017577,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.3722303,-0.83043754,-0.83043754,0,Stand,2.2693207,,,,0->0:Exact,none; server owns swing cadence
35,0.532373,0.017257,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.416659,-0.8301698,-0.8301698,0,Stand,2.2865777,,,,0->0:Exact,none; server owns swing cadence
36,0.547696,0.015323,Tick,live-sample,true,0xF13000012B013849,,server,,unchecked,unchecked,none,2.4532475,-0.8304541,-0.8304541,0,Stand,2.301901,,,,0->0:Exact,none; server owns swing cadence
