row,time,opcode,name,bytes,sha256,flushed,hex
1,6.569,0x012E,CMSG_CAST_SPELL,12,bdde822a31640a881e1fadc97c1616f202671ded7452d62f7a3574cf3e9ecd20,true,E06BB6204C7D111A00000000
2,8.629,0x0060,CMSG_CREATURE_QUERY,18,66bb2d32e66620ee39d6d277214bfe030dddca25c4e91af65b132fbea7e63ef9,true,32AA040B9631D10200004B3801D1020030F1
3,10.275,0x01DC,CMSG_PING,14,30ec0b90979d35ef45e6bfad7c4341e6358abfb60620431643fdd4b3ff5c5270,true,CD3A553CFFB30100000006000000
