frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
0,0.000000,0.021299,-8949.95,-132.493,83.51111,0,0,0,0,2.7459998,2.7459998,none,false,0,45.5386,0,Stand,0.1449845,,,,1,0->0:Exact,NONE
1,0.021299,0.008204,-8949.95,-132.493,83.50981,0,0,0,0,2.7459998,2.7459998,none,false,0,53.7429,0,Stand,0.1531888,,,,1,0->0:Exact,NONE
2,0.029503,0.017470,-8949.95,-132.493,83.50392,0,0,0,0,2.7459998,2.7459998,none,false,0,71.2126,0,Stand,0.1706585,,,,1,0->0:Exact,NONE
3,0.046973,0.013624,-8949.95,-132.493,83.50034,0,0,0,0,2.7459998,2.7459998,none,false,0,84.8367,0,Stand,0.1842826,,,,1,0->0:Exact,NONE
4,0.060597,0.018517,-8949.95,-132.493,83.49373,0,0,0,0,2.7459998,2.7459998,none,false,0,103.3536,0,Stand,0.2027995,,,,1,0->0:Exact,NONE
5,0.079114,0.013233,-8949.95,-132.493,83.49035,0,0,0,0,2.7459998,2.7459998,none,false,0,116.5862,0,Stand,0.2160321,,,,1,0->0:Exact,NONE
6,0.092346,0.018564,-8949.95,-132.493,83.4837,0,0,0,0,2.7459998,2.7459998,none,false,0,135.1505,0,Stand,0.2345964,,,,1,0->0:Exact,NONE
7,0.110911,0.016610,-8949.95,-132.493,83.47838,0,0,0,0,2.7459998,2.7459998,none,false,0,151.7602,0,Stand,0.2512061,,,,1,0->0:Exact,NONE
8,0.127520,0.017973,-8949.95,-132.493,83.472145,0,0,0,0,2.7459998,2.7459998,none,false,0,169.73279,0,Stand,0.2691787,,,,1,0->0:Exact,NONE
9,0.145493,0.016402,-8949.95,-132.493,83.46696,0,0,0,0,2.7459998,2.7459998,none,false,0,186.13469,40,Fall,0.0164019,Stand,0.28558058,0.03325486,1,40->40:Exact,NONE
10,0.161895,0.014850,-8949.95,-132.493,83.4627,0,0,0,0,2.7459998,2.7459998,none,false,0,200.98479,40,Fall,0.031252,Stand,0.3004307,0.11213702,1,40->40:Exact,NONE
