frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
74,1.227412,0.012963,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.2842321,,,,1,0->0:Exact,NONE
75,1.240375,0.018017,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3022493,,,,1,0->0:Exact,NONE
76,1.258392,0.016504,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3187532,,,,1,0->0:Exact,NONE
77,1.274896,0.016770,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.335523,,,,1,0->0:Exact,NONE
78,1.291666,0.016769,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3522916,,,,1,0->0:Exact,NONE
79,1.308435,0.016515,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.368807,,,,1,0->0:Exact,NONE
80,1.324950,0.016875,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3856825,,,,1,0->0:Exact,NONE
81,1.341825,0.016693,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4023758,,,,1,0->0:Exact,NONE
82,1.358519,0.015384,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.41776,,,,1,0->0:Exact,NONE
83,1.373903,0.017956,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4357159,,,,1,0->0:Exact,NONE
84,1.391859,0.016629,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.452345,,,,1,0->0:Exact,NONE
85,1.408488,0.016748,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.469093,,,,1,0->0:Exact,NONE
86,1.425236,0.015273,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4843657,,,,1,0->0:Exact,NONE
87,1.440509,0.017923,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.502289,,,,1,0->0:Exact,NONE
88,1.458432,0.016670,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5189586,,,,1,0->0:Exact,NONE
