panel,element,field,expected,actual,verdict
"trade","TradeFrame/Texture#3","texture-path","Interface\TradeFrame\UI-TradeFrame-BotLeft.blp||","Interface\TradeFrame\UI-TradeFrame-BotLeft.blp||","PASS"
"trade","TradeFrame/Texture#3","font","|","|","PASS"
"trade","TradeFrame/Texture#3","color","","#FFFFFFFF","DELTA"
"trade","TradeFrame/Texture#3","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"trade","TradeFrame/Texture#4","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"trade","TradeFrame/Texture#4","presence","PRESENT","PRESENT","PASS"
"trade","TradeFrame/Texture#4","geometry","256|256|128|256","256|256|128|256","PASS"
"trade","TradeFrame/Texture#4","anchor","BOTTOMRIGHT||||","TOPLEFT|TradeFrame|TOPLEFT|256|-256","DELTA"
"trade","TradeFrame/Texture#4","texture-path","Interface\TradeFrame\UI-TradeFrame-BotRight.blp||","Interface\TradeFrame\UI-TradeFrame-BotRight.blp||","PASS"
"trade","TradeFrame/Texture#4","font","|","|","PASS"
"trade","TradeFrame/Texture#4","color","","#FFFFFFFF","DELTA"
"trade","TradeFrame/Texture#4","layer","|ARTWORK","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"trade","TradeFrameCancelButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCancelButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameCancelButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCancelButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameCancelButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCancelButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameCancelButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCancelButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameCancelButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCancelButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameCloseButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCloseButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameCloseButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCloseButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameCloseButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCloseButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameCloseButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameCloseButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFramePlayerEnchantText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFramePlayerEnchantText","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFramePlayerNameText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFramePlayerNameText","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFramePlayerPortrait","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFramePlayerPortrait","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameRecipientEnchantText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameRecipientEnchantText","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameRecipientNameText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameRecipientNameText","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameRecipientPortrait","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameRecipientPortrait","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameTradeButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameTradeButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameTradeButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameTradeButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameTradeButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameTradeButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameTradeButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameTradeButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeFrameTradeButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeFrameTradeButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightPlayer","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightPlayer","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightPlayerBottom","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightPlayerBottom","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightPlayerEnchant","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightPlayerEnchant","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightPlayerEnchantBottom","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightPlayerEnchantBottom","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightPlayerEnchantMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightPlayerEnchantMiddle","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightPlayerEnchantTop","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightPlayerEnchantTop","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightPlayerMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightPlayerMiddle","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightPlayerTop","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightPlayerTop","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightRecipient","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightRecipient","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightRecipientBottom","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightRecipientBottom","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightRecipientEnchant","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightRecipientEnchant","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightRecipientEnchantBottom","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightRecipientEnchantBottom","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightRecipientEnchantMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightRecipientEnchantMiddle","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightRecipientEnchantTop","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightRecipientEnchantTop","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightRecipientMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightRecipientMiddle","presence","PRESENT","ABSENT","DELTA"
"trade","TradeHighlightRecipientTop","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeHighlightRecipientTop","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerInputMoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerInputMoneyFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem1","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem1","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem1ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem1ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem1ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem1ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem1Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem1Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem1NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem1NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem1SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem1SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem2","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem2","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem2ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem2ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem2ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem2ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem2Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem2Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem2NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem2NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem2SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem2SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem3","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem3","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem3ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem3ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem3ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem3ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem3Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem3Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem3NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem3NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem3SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem3SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem4","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem4","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem4ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem4ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem4ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem4ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem4Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem4Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem4NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem4NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem4SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem4SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem5","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem5","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem5ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem5ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem5ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem5ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem5Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem5Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem5NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem5NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem5SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem5SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem6","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem6","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem6ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem6ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem6ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem6ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem6Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem6Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem6NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem6NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem6SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem6SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem7","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem7","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem7/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem7/Texture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem7ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem7ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem7ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem7ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem7Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem7Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem7NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem7NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradePlayerItem7SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradePlayerItem7SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem1","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem1","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem1ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem1ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem1ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem1ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem1Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem1Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem1NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem1NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem1SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem1SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem2","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem2","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem2ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem2ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem2ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem2ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem2Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem2Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem2NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem2NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem2SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem2SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem3","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem3","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem3ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem3ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem3ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem3ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem3Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem3Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem3NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem3NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem3SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem3SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem4","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem4","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem4ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem4ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem4ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem4ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem4Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem4Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem4NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem4NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem4SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem4SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem5","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem5","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem5ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem5ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem5ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem5ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem5Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem5Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem5NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem5NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem5SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem5SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem6","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem6","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem6ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem6ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem6ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem6ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem6Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem6Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem6NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem6NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem6SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem6SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem7","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem7","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem7/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem7/Texture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem7ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem7ItemButton","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem7ItemButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem7ItemButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem7Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem7Name","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem7NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem7NameFrame","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientItem7SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientItem7SlotTexture","presence","PRESENT","ABSENT","DELTA"
"trade","TradeRecipientMoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trade","TradeRecipientMoneyFrame","presence","PRESENT","ABSENT","DELTA"
