frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
89,1.483333,0.016667,-8951.198,-126.800385,83.28091,0,0,0,6.9999995,3.5343156,3.5343156,fwd|turnL,true,0,0,5,Run,1.5120008,1.0079999,5->5:Exact,NONE
90,1.500000,0.016667,-8951.304,-126.84923,83.27759,0,0,0,7.0000005,3.573586,3.573586,fwd|turnL,true,0,0,5,Run,1.5288008,1.008,5->5:Exact,NONE
91,1.516667,0.016667,-8951.407,-126.9022,83.27417,0,0,0,7.0000005,3.6128564,3.6128564,fwd|turnL,true,0,0,5,Run,1.5456009,1.008,5->5:Exact,NONE
92,1.533333,0.016667,-8951.509,-126.959206,83.270645,0,0,0,6.9999995,3.6521268,3.6521268,fwd|turnL,true,0,0,5,Run,1.5624009,1.0079999,5->5:Exact,NONE
93,1.550000,0.016667,-8951.608,-127.020164,83.26703,0,0,0,7,3.6913972,3.6913972,fwd|turnL,true,0,0,5,Run,1.579201,1.008,5->5:Exact,NONE
94,1.566667,0.016667,-8951.705,-127.084984,83.26333,0,0,0,7,3.7306676,3.7306676,fwd|turnL,true,0,0,5,Run,1.596001,1.008,5->5:Exact,NONE
95,1.583333,0.016667,-8951.8,-127.153564,83.25951,0,0,0,7,3.769938,3.769938,fwd|turnL,true,0,0,5,Run,1.6128011,1.008,5->5:Exact,NONE
96,1.600000,0.016667,-8951.892,-127.22579,83.2556,0,0,0,7,3.8092084,3.8092084,fwd|turnL,true,0,0,5,Run,1.6296011,1.008,5->5:Exact,NONE
97,1.616667,0.016667,-8951.98,-127.30157,83.2516,0,0,0,7,3.8484788,3.8484788,fwd|turnL,true,0,0,5,Run,1.6464012,1.008,5->5:Exact,NONE
98,1.633333,0.016667,-8952.066,-127.38076,83.24751,0,0,0,7.0000005,3.8877492,3.8877492,fwd|turnL,true,0,0,5,Run,1.6632012,1.008,5->5:Exact,NONE
99,1.650000,0.016667,-8952.148,-127.46326,83.24338,0,0,0,7,3.9270196,3.9270196,fwd|turnL,true,0,0,5,Run,1.6800013,1.008,5->5:Exact,NONE
100,1.666667,0.016667,-8952.228,-127.54893,83.23915,0,0,0,7,3.96629,3.96629,fwd|turnL,true,0,0,5,Run,1.6968013,1.008,5->5:Exact,NONE
101,1.683333,0.016667,-8952.304,-127.63764,83.23483,0,0,0,7,4.0055604,4.0055604,fwd|turnL,true,0,0,5,Run,1.7136014,1.008,5->5:Exact,NONE
