row,time,opcode,name,bytes,sha256,flushed,hex
1,5.267,0x0141,CMSG_ATTACKSWING,14,6fff783ee85ae88197236af3fc8187256e30a4022c4e01194b766987d23f4d85,true,423C64A8D0F79BA20406000030F1
2,5.375,0x0095,CMSG_MESSAGECHAT,19,f50630f47571f57d9a2bd02255f9bfb788ca4d749cb815e8552bb25d9d218554,true,230421C18D6800000000070000002E64696500
3,5.888,0x0142,CMSG_ATTACKSTOP,6,e4805d18934bcfc1f787d2ae345d579802124593afe7ebfdf97c3c39228bc174,true,9B7261E04EFB
