frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
30,0.500000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,1.6231618,0.052365303,turnL,true,0,0,11,ShuffleLeft,0.5166668,1,11->11:Exact,NONE
31,0.516667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,1.6755219,0.10472536,turnL,true,0,0,11,ShuffleLeft,0.5333335,1,11->11:Exact,NONE
32,0.533333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,1.7278819,0.15708542,turnL,true,0,0,11,ShuffleLeft,0.55000013,1,11->11:Exact,NONE
33,0.550000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,1.7802415,0.209445,turnL,true,0,0,11,ShuffleLeft,0.5666668,1,11->11:Exact,NONE
34,0.566667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,1.8326011,0.26180458,turnL,true,0,0,11,ShuffleLeft,0.58333343,1,11->11:Exact,NONE
35,0.583333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,1.8849607,0.31416416,turnL,true,0,0,11,ShuffleLeft,0.6000001,1,11->11:Exact,NONE
36,0.600000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,1.9373202,0.36652374,turnL,true,0,0,11,ShuffleLeft,0.61666673,1,11->11:Exact,NONE
37,0.616667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,1.9896798,0.41888332,turnL,true,0,0,11,ShuffleLeft,0.6333334,1,11->11:Exact,NONE
38,0.633333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.0420394,0.4712429,turnL,true,0,0,11,ShuffleLeft,0.65000004,1,11->11:Exact,NONE
39,0.650000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.094399,0.5236025,turnL,true,0,0,11,ShuffleLeft,0.6666667,1,11->11:Exact,NONE
40,0.666667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1467586,0.57596207,turnL,true,0,0,11,ShuffleLeft,0.68333334,1,11->11:Exact,NONE
41,0.683333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.1991181,0.62832165,turnL,true,0,0,11,ShuffleLeft,0.7,1,11->11:Exact,NONE
