frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
227,3.783334,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.30000004,1,0->0:Exact,NONE
228,3.800000,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.31666672,1,0->0:Exact,NONE
229,3.816667,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.3333334,1,0->0:Exact,NONE
230,3.833334,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.35000008,1,0->0:Exact,NONE
231,3.850000,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.36666676,1,0->0:Exact,NONE
232,3.866667,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.38333344,1,0->0:Exact,NONE
233,3.883334,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.40000013,1,0->0:Exact,NONE
234,3.900000,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.4166668,1,0->0:Exact,NONE
235,3.916667,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.4333335,1,0->0:Exact,NONE
236,3.933334,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.45000017,1,0->0:Exact,NONE
237,3.950000,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.46666685,1,0->0:Exact,NONE
238,3.966667,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.48333353,1,0->0:Exact,NONE
239,3.983334,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.5000002,1,0->0:Exact,NONE
240,4.000000,0.016667,-8929.032,-132.493,82.26639,0,0,0,0,0,0,none,true,0,0,0,Stand,0.5166668,1,0->0:Exact,NONE
