frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
252,4.200000,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.15,1,0->0:Exact,NONE
253,4.216667,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.16666667,1,0->0:Exact,NONE
254,4.233334,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.18333334,1,0->0:Exact,NONE
255,4.250000,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.2,1,0->0:Exact,NONE
256,4.266667,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.21666667,1,0->0:Exact,NONE
257,4.283334,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.23333333,1,0->0:Exact,NONE
258,4.300000,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.25,1,0->0:Exact,NONE
259,4.316667,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.26666668,1,0->0:Exact,NONE
260,4.333334,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.28333336,1,0->0:Exact,NONE
261,4.350000,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.30000004,1,0->0:Exact,NONE
262,4.366667,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.31666672,1,0->0:Exact,NONE
263,4.383334,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.3333334,1,0->0:Exact,NONE
264,4.400000,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.35000008,1,0->0:Exact,NONE
265,4.416667,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.36666676,1,0->0:Exact,NONE
266,4.433334,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.38333344,1,0->0:Exact,NONE
267,4.450000,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.40000013,1,0->0:Exact,NONE
268,4.466667,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.4166668,1,0->0:Exact,NONE
269,4.483334,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.4333335,1,0->0:Exact,NONE
270,4.500000,0.016667,-8949.843,-133.59468,83.5907,0,0,0,0,0,0,none,true,0,0,0,Stand,0.45000017,1,0->0:Exact,NONE
