panel,element,field,expected,actual,verdict
"guild","GuildFrameGuildListToggleButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameGuildListToggleButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameGuildListToggleButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameGuildListToggleButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameGuildListToggleButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameGuildListToggleButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameGuildMOTDToggleButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameGuildMOTDToggleButton","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameGuildMOTDToggleButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameGuildMOTDToggleButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameGuildMOTDToggleButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameGuildMOTDToggleButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameGuildMOTDToggleButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameGuildMOTDToggleButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGButton","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGButton/CheckedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGButton/CheckedTexture","presence","PRESENT","ABSENT","DELTA"
