panel,element,field,expected,actual,verdict
"party-frame","PartyMemberFrame1PetFrameDebuff3","presence","PRESENT","ABSENT","DELTA"
"party-frame","PartyMemberFrame1PetFrameDebuff3Border","presence","PRESENT","ABSENT","DELTA"
"party-frame","PartyMemberFrame1PetFrameDebuff3Icon","presence","PRESENT","ABSENT","DELTA"
"party-frame","PartyMemberFrame1PetFrameDebuff4","presence","PRESENT","ABSENT","DELTA"
"party-frame","PartyMemberFrame1PetFrameDebuff4Border","presence","PRESENT","ABSENT","DELTA"
"party-frame","PartyMemberFrame1PetFrameDebuff4Icon","presence","PRESENT","ABSENT","DELTA"
"party-frame","PartyMemberFrame1PetFrameHealthBar","presence","PRESENT","ABSENT","DELTA"
"party-frame","PartyMemberFrame1PetFramePortrait","presence","PRESENT","ABSENT","DELTA"
"party-frame","PartyMemberFrame1Portrait","presence","PRESENT","PRESENT","PASS"
"party-frame","PartyMemberFrame1Portrait","geometry","7|6|37|37","7|6|37|37","PASS"
"party-frame","PartyMemberFrame1Portrait","anchor","TOPLEFT|||7|-6","TOPLEFT|||7|-6","PASS"
"party-frame","PartyMemberFrame1Portrait","texture-path","||","||","PASS"
"party-frame","PartyMemberFrame1Portrait","font","|","|","PASS"
"party-frame","PartyMemberFrame1Portrait","color","","","PASS"
"party-frame","PartyMemberFrame1Portrait","layer","LOW|BACKGROUND","LOW|BACKGROUND","PASS"
