row,time,opcode,name,bytes,sha256,flushed,hex
1,4.727,0x0141,CMSG_ATTACKSWING,14,2afe1d8e923347e39c15f2c370975703606cd6a54fe664cb2290f46ea3f8841d,true,0ADB5D3AF29197A20406000030F1
2,4.942,0x0095,CMSG_MESSAGECHAT,19,8fc14641e0d52548b93848cf2be8dd9502469d5cf729c579b3e493849acfcac4,true,4FB66E362C2200000000070000002E64696500
