step,result,detail
START protocol=C:\Users\nico\source\repos\MSUIClient\scenarios\combat\G2-teleport-wire-20260731-152000.txt
1,PASS,move-trace start G2-teleport-wire-20260731-152000
2,PASS,gm .gps
3,PASS,wait 2
4,PASS,gm .go xyz -8970.0 -132.493 83.53 0
5,PASS,wait 5
6,PASS,gm .gps
7,PASS,wait 2
8,PASS,move-trace stop
