step,result,detail
START protocol=C:\Users\nico\source\repos\MSUIClient\scenarios\spells\gm-modify-help.txt
1,PASS,gm .gps
2,PASS,waitfor GmChatResponse
3,PASS,gm .help modify
4,PASS,wait 2
