panel,element,field,expected,actual,verdict
"chat-frame","ChatFrame1ResizeTopRightTexture","presence","PRESENT","ABSENT","DELTA"
"chat-frame","ChatFrame1ResizeTopTexture","presence","PRESENT","ABSENT","DELTA"
"chat-frame","ChatFrame1UpButton","presence","PRESENT","PRESENT","PASS"
"chat-frame","ChatFrame1UpButton","geometry","-32|30|32|32","-32|30|32|32","PASS"
"chat-frame","ChatFrame1UpButton","anchor","BOTTOM|ChatFrame1DownButton|TOP||","BOTTOM|ChatFrame1DownButton|TOP||","PASS"
"chat-frame","ChatFrame1UpButton","texture-path","Interface\ChatFrame\UI-ChatIcon-ScrollUp-Up.blp||","Interface\ChatFrame\UI-ChatIcon-ScrollUp-Up.blp||","PASS"
"chat-frame","ChatFrame1UpButton","font","|","|","PASS"
"chat-frame","ChatFrame1UpButton","color","","","PASS"
"chat-frame","ChatFrame1UpButton","layer","BACKGROUND|","BACKGROUND|","PASS"
"chat-frame","ChatFrame1UpButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"chat-frame","ChatFrame1UpButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"chat-frame","ChatFrame1UpButton/NormalTexture","presence","PRESENT","PRESENT","PASS"
"chat-frame","ChatFrame1UpButton/NormalTexture","geometry","-32|30|32|32","-32|30|32|32","PASS"
"chat-frame","ChatFrame1UpButton/NormalTexture","anchor","||||","||||","PASS"
"chat-frame","ChatFrame1UpButton/NormalTexture","texture-path","Interface\ChatFrame\UI-ChatIcon-ScrollUp-Up.blp||","Interface\ChatFrame\UI-ChatIcon-ScrollUp-Up.blp||","PASS"
"chat-frame","ChatFrame1UpButton/NormalTexture","font","|","|","PASS"
"chat-frame","ChatFrame1UpButton/NormalTexture","color","","","PASS"
"chat-frame","ChatFrame1UpButton/NormalTexture","layer","BACKGROUND|","BACKGROUND|","PASS"
"chat-frame","ChatFrame1UpButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
