row,time,opcode,name,bytes,sha256,flushed,hex
1,6.143,0x0095,CMSG_MESSAGECHAT,54,33e129111dec59029742f1ab1c7c1a9e1ed4f46665a09e908e0e54e42da5bc17,true,38F14ED4331100000000070000002E676F2078797A202D383935302E303333202D3133322E32333934342038332E3530393231203000
2,6.271,0x00C7,MSG_MOVE_TELEPORT_ACK,22,92e43db39be11d40e36c8f98c18adc08569ee9831d6e6d5032184a23942043da,true,A5D5826F78500100000000000000010000007F180000
3,6.272,0x00C9,MSG_MOVE_FALL_LAND,34,11d1eb8a553641318c320f7723323ca778252eced153f35bbe4ebe16348a03f4,true,9523950E0530000000008018000022D80BC64C3D04C3EE03A74276BE2F4003000000
4,6.648,0x0095,CMSG_MESSAGECHAT,19,e18638fb4d76080caa42e7990f2f5baf72cea8a66d0704674e0188eecbbd555b,true,1F219CF1DFA200000000070000002E67707300
