key,kind,displayId,modelPath,outcome,cameraSource,authoredRetried,subjectPx,rgbLo,rgbHi,alphaLo,alphaHi,meanLuma,pieces,bindPoseHeight,eyeHeight,distance,fovyDeg,nearPlane,elapsedMs,note
creature:4,creature,4,Creature\CrystalSpider\CrystalSpider.m2,Skipped,,false,0,0,0,0,0,0,-1,0,0,0,0,0,89.0088,model-unavailable
creature:13,creature,13,Creature\HUFMCitizenLow\HUFMCitizenLow.m2,Ready,Authored,false,50459,0,255,127,255,106.3794,-1,1.9136,0,0,27,0.2222,222.4234,
creature:14,creature,14,Creature\HUFMCitizenMid\HUFMCitizenMid.m2,Ready,Authored,false,52893,0,255,255,255,84.6724,-1,1.9016,0,0,27,0.2222,74.1474,
creature:15,creature,15,Creature\HUFMMerchant\HUFMMerchant.m2,Ready,Authored,false,51173,0,255,127,255,63.0982,-1,1.9187,0,0,27,0.2222,72.462,
creature:16,creature,16,Creature\HumanThief\HumanThief.m2,Ready,Authored,false,34096,0,14,255,255,0,-1,1.904,0,0,32.6593,0.2222,68.7945,
creature:17,creature,17,Creature\HUMLBlackSmith\HUMLBlackSmith.m2,Ready,Authored,false,48419,0,255,255,255,82.7758,-1,2.0132,0,0,27,0.2222,77.9347,
creature:18,creature,18,Creature\HUMLMagicSmith\HUMLMagicSmith.m2,Ready,Authored,false,48452,0,255,255,255,88.4973,-1,2.287,0,0,27,0.2222,77.9983,
creature:19,creature,19,Creature\HUMLMerchant\HUMLMerchant.m2,Ready,Authored,false,47552,0,255,255,255,87.227,-1,2.0132,0,0,27,0.2222,75.4438,
creature:20,creature,20,Creature\HUMLUpperCitizen\HUMLUpperCitizen.m2,Ready,Authored,false,55045,0,255,255,255,62.7045,-1,2.0525,0,0,27,0.2222,72.8688,
creature:21,creature,21,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,107.569,
creature:22,creature,22,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,97.8411,
creature:23,creature,23,Creature\HUMSMerchant\HUMSMerchant.m2,Ready,Authored,false,41824,0,255,255,255,82.1539,-1,2.0282,0,0,27,0.2222,72.0938,
creature:26,creature,26,Creature\Kobold\Kobold.m2,Ready,Authored,false,46142,0,255,127,255,80.0558,-1,1.6247,0,0,39.2823,0.2222,57.1909,
creature:30,creature,30,Creature\MineSpider\MineSpider.m2,Ready,Authored,false,35248,0,255,255,255,25.104,-1,1.9606,0,0,39.2823,0.2222,61.2341,
creature:31,creature,31,Creature\Murloc\Murloc.m2,Ready,Authored,false,52608,0,255,127,255,112.6029,-1,1.3877,0,0,32.6593,0.2222,73.1891,
creature:33,creature,33,Creature\Ogre\OgreMage.m2,Ready,Authored,false,51247,0,255,255,255,131.841,-1,2.9593,0,0,27.7333,0.2222,69.6801,
creature:38,creature,38,Creature\Tallstrider\TallStrider.m2,Ready,Authored,false,41244,0,255,7,255,61.7118,-1,3.3642,0,0,32.6593,0.2222,60.8634,
creature:39,creature,39,Creature\TitanFemale\TitanFemale.m2,Ready,Authored,false,55595,0,14,255,255,0,-1,7.4299,0,0,32.6593,0.2222,53.3947,
creature:40,creature,40,Creature\TitanMale\TitanMale.m2,Ready,Authored,false,57647,0,255,255,255,93.3567,-1,7.5374,0,0,32.6593,0.2222,59.448,
creature:42,creature,42,Creature\Troll\Troll.m2,Ready,Authored,false,51142,0,255,127,255,80.6239,-1,3.0231,0,0,23.7587,0.2222,63.0944,
creature:49,creature,49,Character\Human\Male\HumanMale.m2,Ready,Authored,false,50663,0,14,255,255,0,-1,2.0352,0,0,27,0.2222,66.6958,
creature:50,creature,50,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,55264,0,14,255,255,0,-1,1.9362,0,0,27,0.2222,76.66,
creature:51,creature,51,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,57319,0,14,255,255,0,-1,2.5426,0,0,27.7333,0.2222,66.1031,
creature:52,creature,52,Character\Orc\Female\OrcFemale.m2,Ready,Authored,false,50453,0,14,255,255,0,-1,2.2178,0,0,28.4819,0.2222,70.1046,
creature:53,creature,53,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,55574,0,14,255,255,0,-1,1.6754,0,0,27,0.2222,64.3955,
creature:54,creature,54,Character\Dwarf\Female\DwarfFemale.m2,Ready,Authored,false,51995,0,14,255,255,0,-1,1.5408,0,0,27,0.2222,73.0084,
creature:55,creature,55,Character\NightElf\Male\NightElfMale.m2,Ready,Authored,false,54645,0,162,255,255,1.16,-1,2.5748,0,0,26.282,0.2222,71.135,
creature:56,creature,56,Character\NightElf\Female\NightElfFemale.m2,Ready,Authored,false,44984,0,145,255,255,2.1569,-1,2.2775,0,0,27,0.2222,90.2165,
creature:57,creature,57,Character\Scourge\Male\ScourgeMale.m2,Ready,Authored,false,51881,0,153,191,255,0.4331,-1,2.3614,0,0,27,0.2222,75.4661,
creature:58,creature,58,Character\Scourge\Female\ScourgeFemale.m2,Ready,Authored,false,46382,0,148,191,255,0.6694,-1,2.1575,0,0,26.0461,0.2222,67.5393,
creature:59,creature,59,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,59019,0,14,255,255,0,-1,2.3821,0,0,22.5007,0.2222,91.8376,
creature:60,creature,60,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,52005,0,14,255,255,0,-1,2.2327,0,0,26.282,0.2222,73.5438,
creature:62,creature,62,Creature\Hydra\Hydra.m2,Ready,Authored,false,49396,0,247,128,255,48.3177,-1,5.0246,0,0,39.2823,0.2222,67.3211,
creature:64,creature,64,SoundTest.m2,Skipped,,false,0,0,0,0,0,0,-1,0,0,0,0,0,50.6626,model-unavailable
creature:65,creature,65,Creature\Horse\Horse.m2,Ready,Authored,false,40974,0,14,255,255,0,-1,2.5805,0,0,39.2823,0.2222,47.646,
creature:68,creature,68,Creature\DoomGuard\DoomGuard.m2,Ready,Authored,false,44955,0,255,127,255,49.9901,-1,4.2185,0,0,39.2823,0.2222,65.1241,
creature:69,creature,69,Creature\ElementalEarth\ElementalEarth.m2,Ready,Authored,false,55600,2,255,255,255,113.4439,-1,3.2329,0,0,32.6593,0.2222,64.4314,
creature:71,creature,71,Creature\GolemHarvest\GolemHarvest.m2,Ready,Authored,false,56812,0,255,127,255,63.5146,-1,3.7861,0,0,32.6593,0.2222,63.6307,
creature:73,creature,73,Creature\DireWolf\DireWolf.m2,Ready,Authored,false,51079,0,14,255,255,0,-1,1.8735,0,0,32.6593,0.2222,52.9301,
creature:74,creature,74,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,51.6777,
creature:79,creature,79,Creature\HumanMaleKid\HumanMaleKid.m2,Ready,Authored,false,44484,0,255,255,255,100.0104,-1,1.2833,0,0,39.2821,0.2222,61.3629,
creature:80,creature,80,Creature\HumanFemaleKid\HumanFemaleKid.m2,Ready,Authored,false,49210,0,255,129,255,106.9215,-1,1.1532,0,0,27,0.2222,63.3659,
creature:86,creature,86,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,55.5251,
creature:87,creature,87,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,59.9455,
creature:88,creature,88,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,65.8888,
creature:89,creature,89,Creature\HumanMalePeasant\HumanMalePeasantWood.m2,Ready,Authored,false,61638,0,255,255,255,60.4866,-1,2.1364,0,0,27,0.2222,61.0711,
creature:91,creature,91,Creature\SilithidTank\SilithidTank.m2,Ready,Authored,false,45817,0,255,255,255,62.1074,-1,2.6563,0,0,39.2823,0.2222,64.5922,
creature:92,creature,92,Creature\Silithidwasp\SilithidWasp.m2,Ready,Authored,false,50003,0,255,130,255,53.9656,-1,4.0456,0,0,32.6593,0.2222,61.6228,
creature:93,creature,93,Creature\HumanFemaleBlacksmith\HumanFemaleBlacksmith.m2,Ready,Authored,false,36778,0,255,127,255,42.5892,-1,1.9235,0,0,27,0.2222,63.2343,
creature:94,creature,94,Creature\HumanFemaleFarmer\HumanFemaleFarmer.m2,Ready,Authored,false,50556,0,255,5,255,72.2811,-1,1.9148,0,0,27,0.2222,56.8797,
creature:95,creature,95,Creature\HumanFemaleMerchantFat\HumanFemaleMerchantFat.m2,Ready,Authored,false,47487,0,14,255,255,0,-1,2.0376,0,0,27,0.2222,53.8865,
creature:96,creature,96,Creature\HumanFemaleMerchantThin\HumanFemaleMerchantThin.m2,Ready,Authored,false,51552,0,14,255,255,0,-1,1.9016,0,0,27,0.2222,53.5234,
creature:97,creature,97,Creature\HumanFemalePeasant\HumanFemalePeasant.m2,Ready,Authored,false,44512,0,255,127,255,79.8683,-1,1.9154,0,0,27,0.2222,63.488,
creature:98,creature,98,Creature\HumanFemaleWarriorHeavy\HumanFemaleWarriorHeavy.m2,Ready,Authored,false,41055,0,255,255,255,94.6126,-1,1.9363,0,0,27,0.2222,78.0771,
creature:99,creature,99,Creature\HumanFemaleWarriorLight\HumanFemaleWarriorLight.m2,Ready,Authored,false,52126,0,255,127,255,73.7759,-1,1.9172,0,0,27,0.2222,67.2442,
creature:100,creature,100,Creature\HumanFemaleWarriorMedium\HumanFemaleWarriorMedium.m2,Ready,Authored,false,45499,0,255,127,255,53.5905,-1,1.9113,0,0,27,0.2222,60.3487,
creature:101,creature,101,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,56.8667,
creature:102,creature,102,Creature\HumanMaleFarmer\HumanMaleFarmer.m2,Ready,Authored,false,35851,0,255,248,255,70.3933,-1,2.035,0,0,27,0.2222,67.6624,
creature:103,creature,103,Creature\HumanMaleNoble\HumanMaleNoble.m2,Ready,Authored,false,50085,0,255,255,255,81.6184,-1,2.0525,0,0,27,0.2222,61.4323,
creature:104,creature,104,Creature\HumanMaleWarriorHeavy\HumanMaleWarriorHeavy.m2,Ready,Authored,false,42888,0,255,255,255,101.7767,-1,2.0784,0,0,27,0.2222,63.8485,
creature:105,creature,105,Creature\HumanMaleWarriorMedium\HumanMaleWarriorMedium.m2,Ready,Authored,false,46667,0,255,255,255,70.4981,-1,2.0149,0,0,32.6594,0.2222,60.6326,
creature:106,creature,106,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,59.6289,
creature:107,creature,107,Creature\HumanMaleWarriorLight\HumanMaleWarriorLight.m2,Ready,Authored,false,46337,0,255,127,255,58.0448,-1,2.0153,0,0,32.6594,0.2222,64.9434,
creature:108,creature,108,Creature\HumanMaleCaster\HumanMaleCaster.m2,Ready,Authored,false,55939,0,255,128,255,111.4817,-1,2.0399,0,0,32.6593,0.2222,3311.5524,
creature:109,creature,109,Creature\HumanFemaleCaster\HumanFemaleCaster.m2,Ready,Authored,false,45569,0,255,127,255,98.5429,-1,1.9766,0,0,22.5392,0.2222,64.8215,
creature:110,creature,110,Creature\WaterElemental\WaterElemental.m2,Ready,Authored,false,54882,0,255,127,255,108.0733,-1,2.5345,0,0,32.6593,0.2222,58.8878,
creature:112,creature,112,Creature\OrcMaleWarriorLight\OrcMaleWarriorLight.m2,Ready,Authored,false,49629,0,255,128,255,67.7822,-1,2.5358,0,0,27,0.2222,70.7765,
creature:113,creature,113,Creature\OrcMaleMerchantLight\OrcMaleMerchantLight.m2,Ready,Authored,false,48211,0,255,131,255,69.9247,-1,2.4779,0,0,27,0.2222,76.4768,
creature:115,creature,115,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,51774,0,255,255,255,100.4538,-1,1.6754,0,0,27,0.2222,98.8522,
creature:123,creature,123,Creature\GnollMelee\GnollMelee.m2,Ready,Authored,false,53523,0,14,255,255,0,-1,2.0398,0,0,32.6593,0.2222,47.7112,
creature:125,creature,125,Creature\HumanMaleMarshal\HumanMaleMarshal.m2,Ready,Authored,false,38538,0,255,255,255,118.8051,-1,2.0147,0,0,27,0.2222,60.8583,
creature:126,creature,126,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,58.1904,
creature:127,creature,127,Creature\HumanMalePirateCaptain\HumanMalePirateCaptain.m2,Ready,Authored,false,48701,0,255,255,255,47.2898,-1,2.0935,0,0,32.6593,0.2222,63.5597,
creature:128,creature,128,Creature\HumanMalePirateCrewman\HumanMalePirateCrewman.m2,Ready,Authored,false,45208,0,255,153,255,51.8657,-1,2.0388,0,0,32.6593,0.2222,65.8162,
creature:129,creature,129,Creature\HumanMalePirateSwashbuckler\HumanMalePirateSwashbuckler.m2,Ready,Authored,false,45211,1,255,255,255,72.0144,-1,2.0227,0,0,32.6593,0.2222,58.1481,
creature:130,creature,130,Creature\Dreadlord\DreadLord.m2,Ready,Authored,false,57666,0,255,128,255,97.5936,-1,4.078,0,0,32.6593,0.2222,68.5538,
creature:134,creature,134,Creature\Squirrel\Squirrel.m2,Ready,Authored,false,34935,0,255,246,255,67.9961,-1,0.5,0,0,32.6593,0.2222,58.992,
creature:137,creature,137,Creature\Ghoul\Ghoul.m2,Ready,Authored,false,45857,0,255,127,255,62.4232,-1,2.1615,0,0,32.6593,0.2222,65.5935,
creature:138,creature,138,Creature\TitanMale\TitanMale.m2,Ready,Authored,false,57647,0,255,255,255,93.3567,-1,7.5374,0,0,32.6593,0.2222,60.2301,
creature:139,creature,139,Creature\Kobold\Kobold.m2,Ready,Authored,false,46142,0,255,127,255,80.0558,-1,1.6247,0,0,39.2823,0.2222,52.0456,
creature:140,creature,140,Creature\TitanFemale\TitanFemale.m2,Ready,Authored,false,54910,4,255,255,255,54.092,-1,7.4299,0,0,32.6593,0.2222,66.6456,
creature:141,creature,141,Creature\Basilisk\Basilisk.m2,Ready,Authored,false,43191,0,255,127,255,53.7238,-1,2.1886,0,0,39.2823,0.2222,61.6689,
creature:143,creature,143,Creature\DragonSpawn\DragonSpawn.m2,Ready,Authored,false,38661,0,255,127,255,56.0576,-1,2.668,0,0,39.2823,0.2222,63.5738,
creature:145,creature,145,Creature\furbolg\Furbolg.m2,Ready,Authored,false,56786,0,255,255,255,101.6532,-1,2.3296,0,0,32.6593,0.2222,66.7749,
creature:146,creature,146,Creature\Ghost\Ghost.m2,Ready,Authored,false,20731,10,203,255,255,34.1607,-1,3.0488,0,0,32.6593,0.2222,58.7742,
creature:148,creature,148,Creature\Harpy\Harpy.m2,Ready,Authored,false,55938,0,255,127,255,86.5891,-1,2.4949,0,0,32.6593,0.2222,62.741,
creature:149,creature,149,Creature\HumanThief\HumanThief.m2,Ready,Authored,false,30032,0,255,127,255,51.8954,-1,1.904,0,0,32.6593,0.2222,58.9791,
creature:150,creature,150,Creature\KeeperOfTheGrove\KeeperOfTheGrove.m2,Ready,Authored,false,47812,0,255,127,255,59.371,-1,4.1398,0,0,32.6593,0.2222,64.7801,
creature:151,creature,151,Creature\LavaSpider\LavaSpider.m2,Skipped,,false,0,0,0,0,0,0,-1,0,0,0,0,0,44.5798,model-unavailable
creature:152,creature,152,Creature\LostOne\LostOne.m2,Ready,Authored,false,46295,0,255,128,255,58.6409,-1,1.9556,0,0,32.6593,0.2222,65.2754,
creature:157,creature,157,Creature\SILITHID\Silithid.m2,Ready,Authored,false,41750,0,255,255,255,41.37,-1,2.3725,0,0,46.7201,0.2222,60.9009,
creature:158,creature,158,Creature\Skeleton\Skeleton.m2,Ready,Authored,false,58116,0,255,11,255,84.4303,-1,2.166,0,0,27,0.2222,62.9885,
creature:159,creature,159,Creature\Succubus\Succubus.m2,Ready,Authored,false,30244,0,255,128,255,63.9824,-1,2.0087,0,0,32.6593,0.2222,66.4641,
creature:160,creature,160,Creature\Troglodyte\Troglodyte.m2,Ready,Authored,false,45839,0,255,127,255,65.3312,-1,1.9976,0,0,32.6593,0.2222,55.5833,
creature:161,creature,161,Creature\Wolf\Wolf.m2,Ready,Authored,false,48620,0,255,127,255,91.3102,-1,1.8694,0,0,32.6593,0.2222,76.668,
creature:162,creature,162,Creature\HumanFemaleBlacksmith\HumanFemaleBlacksmith.m2,Ready,Authored,false,45179,0,255,127,255,79.4256,-1,1.9235,0,0,27,0.2222,62.8193,
creature:163,creature,163,Creature\Kobold\Kobold.m2,Ready,Authored,false,42455,0,255,127,255,72.6621,-1,1.6247,0,0,39.2823,0.2222,60.6956,
creature:164,creature,164,Creature\HumanMaleGuard\HumanMaleGuard.m2,Ready,Authored,false,45832,0,255,255,255,134.941,-1,2.2425,0,0,27,0.2222,60.9404,
creature:165,creature,165,Creature\Wolf\Wolf.m2,Ready,Authored,false,47808,0,255,127,255,80.3951,-1,1.8694,0,0,32.6593,0.2222,60.8471,
creature:166,creature,166,Creature\HumanMaleWarriorMedium\HumanMaleWarriorMedium.m2,Ready,Authored,false,46667,0,255,255,255,70.4981,-1,2.0149,0,0,32.6594,0.2222,57.6586,
creature:167,creature,167,Creature\Troll\Troll.m2,Ready,Authored,false,64190,0,14,255,255,0,-1,3.0231,0,0,23.7587,0.2222,55.6525,
creature:168,creature,168,Creature\BogBeast\BogBeast.m2,Ready,Authored,false,59244,0,255,127,255,41.2536,-1,3.4012,0,0,39.2823,0.2222,67.1088,
creature:169,creature,169,Creature\Infernal\Infernal.m2,Ready,Authored,false,62543,0,255,255,255,63.4393,-1,4.6029,0,0,32.6593,0.2222,58.3836,
creature:170,creature,170,Creature\SeaGiant\SeaGiant.m2,Ready,Authored,false,55003,0,255,5,255,70.4615,-1,8.3027,0,0,39.2823,0.2222,65.0354,
creature:171,creature,171,Creature\ElementalEarth\ElementalEarth.m2,Ready,Authored,false,55600,2,255,255,255,113.4439,-1,3.2329,0,0,32.6593,0.2222,60.2786,
creature:172,creature,172,Creature\Centaur\Centaur.m2,Ready,Authored,false,37935,0,255,127,255,61.6518,-1,2.8578,0,0,32.6593,0.2222,61.1791,
creature:173,creature,173,Creature\HumanMaleWarriorLight\HumanMaleWarriorLight.m2,Ready,Authored,false,46337,0,255,127,255,58.0448,-1,2.0153,0,0,32.6594,0.2222,53.5991,
creature:174,creature,174,Creature\Gnoll\gnoll.m2,Ready,Authored,false,45700,0,255,127,255,51.7465,-1,2.0398,0,0,32.6593,0.2222,63.0454,
creature:175,creature,175,Creature\GnollMelee\GnollMelee.m2,Ready,Authored,false,47198,0,255,127,255,54.5663,-1,2.0398,0,0,32.6593,0.2222,63.6478,
creature:176,creature,176,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,47511,0,255,255,255,41.3195,-1,1.9362,0,0,27,0.2222,72.6455,
creature:177,creature,177,Creature\DragonSpawn\DragonSpawn.m2,Ready,Authored,false,44602,0,255,128,255,80.5272,-1,2.668,0,0,39.2823,0.2222,63.5187,
creature:178,creature,178,Creature\Tallstrider\TallStrider.m2,Ready,Authored,false,40011,0,255,7,255,57.4355,-1,3.3642,0,0,32.6593,0.2222,60.754,
creature:179,creature,179,Creature\Kodobeast\KodoBeast.m2,Ready,Authored,false,51765,0,255,255,255,64.5929,-1,5.3749,0,0,39.2823,0.2222,60.9487,
creature:180,creature,180,Creature\Raptor\Raptor.m2,Ready,Authored,false,47015,0,255,251,255,65.9444,-1,3.2777,0,0,32.6593,0.2222,61.5408,
creature:181,creature,181,Creature\DragonSpawn\DragonSpawn.m2,Ready,Authored,false,44668,0,255,128,255,65.473,-1,2.668,0,0,39.2823,0.2222,66.2113,
creature:182,creature,182,Creature\DragonSpawn\DragonSpawn.m2,Ready,Authored,false,44627,0,255,128,255,124.8764,-1,2.668,0,0,39.2823,0.2222,63.2531,
creature:184,creature,184,Creature\HumanThief\HumanThief.m2,Ready,Authored,false,31486,0,255,128,255,54.2799,-1,1.904,0,0,32.6593,0.2222,61.0671,
creature:186,creature,186,Creature\HumanFemaleWarriorLight\HumanFemaleWarriorLight.m2,Ready,Authored,false,52126,0,255,127,255,73.7759,-1,1.9172,0,0,27,0.2222,54.5589,
creature:188,creature,188,Creature\Murloc\Murloc.m2,Ready,Authored,false,52551,0,255,127,255,110.7787,-1,1.3877,0,0,32.6593,0.2222,64.4076,
creature:190,creature,190,Creature\HumanMaleCaster\HumanMaleCaster.m2,Ready,Authored,false,55938,0,255,128,255,102.0303,-1,2.0399,0,0,32.6593,0.2222,68.1945,
creature:191,creature,191,Creature\HUMLMerchant\HUMLMerchant.m2,Ready,Authored,false,47552,0,255,255,255,87.227,-1,2.0132,0,0,27,0.2222,59.8686,
creature:193,creature,193,Creature\Boar\Boar.m2,Ready,Authored,false,38546,1,255,12,255,99.0965,-1,2.0947,0,0,32.6593,0.2222,54.7554,
creature:194,creature,194,Creature\Troll\Troll.m2,Ready,Authored,false,64190,0,14,255,255,0,-1,3.0231,0,0,23.7587,0.2222,54.8121,
creature:195,creature,195,Creature\Troll\Troll.m2,Ready,Authored,false,51172,0,255,127,255,117.746,-1,3.0231,0,0,23.7587,0.2222,63.4672,
creature:196,creature,196,Creature\DragonSpawn\DragonSpawn.m2,Ready,Authored,false,44728,0,255,128,255,89.791,-1,2.668,0,0,39.2823,0.2222,63.199,
creature:197,creature,197,Creature\HumanMaleMarshal\HumanMaleMarshal.m2,Ready,Authored,false,38538,0,255,255,255,118.8051,-1,2.0147,0,0,27,0.2222,52.0936,
creature:198,creature,198,Creature\HumanMaleCaster\HumanMaleCaster.m2,Ready,Authored,false,55939,0,255,128,255,111.4817,-1,2.0399,0,0,32.6593,0.2222,78.3042,
creature:200,creature,200,Creature\Skeleton\Skeleton.m2,Ready,Authored,false,53052,0,255,11,255,62.7262,-1,2.166,0,0,27,0.2222,3407.8709,
creature:201,creature,201,Creature\Skeleton\Skeleton.m2,Ready,Authored,false,57340,0,255,11,255,67.741,-1,2.166,0,0,27,0.2222,56.2867,
creature:202,creature,202,Creature\Worgen\Worgen.m2,Ready,Authored,false,38260,0,255,127,255,43.6827,-1,2.4164,0,0,32.6593,0.2222,63.5094,
creature:203,creature,203,Creature\Worgen\Worgen.m2,Ready,Authored,false,38757,0,255,127,255,44.3569,-1,2.4164,0,0,32.6593,0.2222,64.3965,
creature:204,creature,204,Creature\GnollCaster\GnollCaster.m2,Ready,Authored,false,50940,0,255,127,255,36.0321,-1,2.0398,0,0,32.6593,0.2222,63.4485,
creature:207,creature,207,Creature\DireWolf\RidingDireWolf.m2,Ready,Authored,false,33596,0,224,127,255,35.647,-1,1.8735,0,0,32.6593,0.2222,59.6075,
creature:208,creature,208,Creature\HumanThief\HumanThief.m2,Ready,Authored,false,29790,0,255,128,255,43.8411,-1,1.904,0,0,32.6593,0.2222,58.7511,
creature:210,creature,210,Creature\HumanThief\HumanThief.m2,Ready,Authored,false,33983,0,255,128,255,52.603,-1,1.904,0,0,32.6593,0.2222,59.2913,
creature:211,creature,211,Creature\HumanMaleFarmer\HumanMaleFarmer.m2,Ready,Authored,false,36918,0,255,248,255,91.4355,-1,2.035,0,0,27,0.2222,67.0985,
creature:212,creature,212,Creature\HumanMaleWarriorMedium\HumanMaleWarriorMedium.m2,Ready,Authored,false,46569,0,255,255,255,80.73,-1,2.0149,0,0,32.6594,0.2222,63.9236,
creature:213,creature,213,Creature\HumanFemalePeasant\HumanFemalePeasant.m2,Ready,Authored,false,44571,0,255,127,255,116.0886,-1,1.9154,0,0,27,0.2222,62.3564,
creature:214,creature,214,Creature\HumanMaleFarmer\HumanMaleFarmer.m2,Ready,Authored,false,35851,0,255,248,255,70.3933,-1,2.035,0,0,27,0.2222,61.5235,
creature:215,creature,215,Creature\HumanFemaleFarmer\HumanFemaleFarmer.m2,Ready,Authored,false,50579,0,255,5,255,103.2202,-1,1.9148,0,0,27,0.2222,63.7831,
creature:218,creature,218,Creature\HUMSCitizenMid\HUMSCitizenMid.m2,Ready,Authored,false,39858,0,255,255,255,79.9348,-1,2.0282,0,0,27,0.2222,63.7806,
creature:221,creature,221,Creature\HumanMaleKid\HumanMaleKid.m2,Ready,Authored,false,43902,0,255,255,255,97.0268,-1,1.2833,0,0,39.2821,0.2222,62.1675,
creature:224,creature,224,Creature\HumanFemaleWarriorMedium\HumanFemaleWarriorMedium.m2,Ready,Authored,false,45499,0,255,127,255,53.5905,-1,1.9113,0,0,27,0.2222,63.9562,
creature:225,creature,225,Creature\HumanFemaleMerchantThin\HumanFemaleMerchantThin.m2,Ready,Authored,false,44733,0,255,255,255,64.7598,-1,1.9016,0,0,27,0.2222,56.6255,
creature:226,creature,226,Creature\HumanMaleWarriorLight\HumanMaleWarriorLight.m2,Ready,Authored,false,41328,1,255,127,255,45.871,-1,2.0153,0,0,32.6594,0.2222,64.9765,
creature:227,creature,227,Creature\HumanMaleNoble\HumanMaleNoble.m2,Ready,Authored,false,50085,0,255,255,255,81.6184,-1,2.0525,0,0,27,0.2222,61.0903,
creature:228,creature,228,Creature\HumanFemaleMerchantThin\HumanFemaleMerchantThin.m2,Ready,Authored,false,51426,0,255,255,255,98.9462,-1,1.9016,0,0,27,0.2222,63.3238,
creature:229,creature,229,Creature\Horse\Horse.m2,Ready,Authored,false,39836,0,255,127,255,59.716,-1,2.5805,0,0,39.2823,0.2222,56.37,
creature:231,creature,231,Creature\HumanThief\HumanThief.m2,Ready,Authored,false,29147,0,255,128,255,50.252,-1,1.904,0,0,32.6593,0.2222,62.1222,
creature:232,creature,232,Creature\HumanFemalePeasant\HumanFemalePeasant.m2,Ready,Authored,false,44512,0,255,127,255,79.8683,-1,1.9154,0,0,27,0.2222,62.5699,
creature:235,creature,235,Creature\Horse\Horse.m2,Ready,Authored,false,29128,0,158,127,255,32.6006,-1,2.5805,0,0,39.2823,0.2222,65.6295,
creature:236,creature,236,Creature\Horse\Horse.m2,Ready,Authored,false,37803,0,204,127,255,70.2622,-1,2.5805,0,0,39.2823,0.2222,63.1938,
creature:237,creature,237,Creature\Horse\Horse.m2,Ready,Authored,false,40177,0,255,127,255,88.88,-1,2.5805,0,0,39.2823,0.2222,57.9395,
creature:238,creature,238,Creature\Horse\Horse.m2,Ready,Authored,false,38852,0,253,127,255,55.2757,-1,2.5805,0,0,39.2823,0.2222,74.3188,
creature:239,creature,239,Creature\Horse\Horse.m2,Ready,Authored,false,33415,1,236,127,255,39.7246,-1,2.5805,0,0,39.2823,0.2222,62.0241,
creature:240,creature,240,Creature\OrcMaleWarriorLight\OrcMaleWarriorLight.m2,Ready,Authored,false,49629,0,255,128,255,67.7822,-1,2.5358,0,0,27,0.2222,72.1625,
creature:242,creature,242,Creature\HumanMaleBlacksmith\HumanMaleBlacksmith.m2,Ready,Authored,false,40967,0,255,255,255,57.0727,-1,2.0132,0,0,32.6594,0.2222,64.0744,
creature:243,creature,243,Creature\HUMLBlackSmith\HUMLBlackSmith.m2,Ready,Authored,false,48419,0,255,255,255,82.7758,-1,2.0132,0,0,27,0.2222,63.9403,
creature:244,creature,244,Creature\OrcMaleMerchantLight\OrcMaleMerchantLight.m2,Ready,Authored,false,48211,0,255,131,255,69.9247,-1,2.4779,0,0,27,0.2222,69.3811,
creature:245,creature,245,Creature\Frenzy\Frenzy.m2,Ready,Authored,false,36733,0,255,128,255,94.0117,-1,1.4359,0,0,32.6593,0.2222,70.3163,
creature:246,creature,246,Creature\DireWolf\DireWolf.m2,Ready,Authored,false,33596,0,224,127,255,35.647,-1,1.8735,0,0,32.6593,0.2222,64.0999,
