row,time,opcode,name,bytes,sha256,flushed,hex
1,6.865,0x0095,CMSG_MESSAGECHAT,31,cea6a5b89fae4d2a05688ecb5d2861d01de9af9a9d9eedf14ae8b08829be9753,true,4D89B0B17C3900000000070000002E6E706320737061776E20616464203600
2,6.967,0x0060,CMSG_CREATURE_QUERY,18,b095c2f29291c86a31f1cbc43761a0221bce0f2d9a70ba68603631fd2a2418ea,true,BAD380582073060000008EA20406000030F1
3,6.998,0x013D,CMSG_SET_SELECTION,14,59330ef447c7f99b81389369dc16aa4f29ffe0e35c2c03d3779ee2b10e5f2220,true,340B5FA6186D8EA20406000030F1
4,7.033,0x0095,CMSG_MESSAGECHAT,19,45fdd04c6a8d2f1e19261a030c38fd86ce0f757f94b5e5b767ca0c4639c4e811,true,33FF866A121300000000070000002E67707300
5,7.04,0x0141,CMSG_ATTACKSWING,14,3874595e24d5d00f5e0cb2d4c8b7faf409c0d6332c097e8646c49cebd0ef8e52,true,AED60DB7D9BB8EA20406000030F1
6,7.258,0x0142,CMSG_ATTACKSTOP,6,ec065d1f7347e8e9657fab82c9be8fe9adfeb49a9278bcb3d1f312659a8dc0fb,true,FFAAB79CD11C
